Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,3,6,13,7.1,0,33.5,1
2020,3,6,14,0.9,0,12.7,0
2020,3,6,15,1.4,0,14.4,0
2020,3,6,16,1.1,0.3,15.5,2.1
2020,3,6,17,1.9,0,22.5,10.9
2020,3,6,18,0.2,39.4,145.3,0
2020,3,6,19,0,40.5,138.6,0
2020,3,6,20,0.1,36.4,170.3,32.7
2020,3,6,21,14.8,42.3,174.2,20.9
2020,3,6,22,83.8,51.9,199.1,4.2
2020,3,6,23,77,56.2,148.9,25.2
2020,3,6,24,44.9,114,143.8,25.2
2020,3,7,1,22.3,240.5,70.6,26.6
2020,3,7,2,5.8,367.8,5.9,61.7
2020,3,7,3,7.6,371.2,0,167.1
2020,3,7,4,1,454.4,2.2,266.9
2020,3,7,5,1.6,500.1,52.1,326.6
2020,3,7,6,8.8,491.2,181.2,310.8
2020,3,7,7,23.2,452,186.1,241.7
2020,3,7,8,65.1,539.7,172.3,161.9
2020,3,7,9,87.5,519.8,94.4,188.7
2020,3,7,10,52.9,369.9,15.1,30.1
2020,3,7,11,1.9,288.2,9.5,3.9
2020,3,7,12,31.5,193.4,7,5.7
2020,3,7,13,35.5,68.6,8.3,21.9
2020,3,7,14,23.6,26.8,5.2,33.1
2020,3,7,15,5.3,36.5,9.5,7.2
2020,3,7,16,0.3,15,9.7,0.4
2020,3,7,17,0.2,0,5.9,1.1
2020,3,7,18,0.5,34.6,3.6,16.1
2020,3,7,19,0,26.3,3.2,34.4
2020,3,7,20,3.7,39.8,52.4,154.6
2020,3,7,21,15.5,228.5,108,273
2020,3,7,22,33.2,573.1,125.5,315.8
2020,3,7,23,65.8,749.8,79.4,393
2020,3,7,24,103.2,757.6,65.9,460
2020,3,8,1,124.2,770.9,41.8,595.9
2020,3,8,2,136.1,784.6,64.3,606.6
2020,3,8,3,139.2,791.2,90.5,608.9
2020,3,8,4,140.6,794.6,90.6,619.3
2020,3,8,5,148.3,794,107.8,634.8
2020,3,8,6,148.3,796.1,98.2,640.7
2020,3,8,7,148.3,793.7,85.8,633.5
2020,3,8,8,137.7,791.5,83.4,626.6
2020,3,8,9,74.6,769.4,112.2,546.4
2020,3,8,10,23.9,736.7,313.8,422.9
2020,3,8,11,33.7,747.5,406.5,543.5
2020,3,8,12,68.1,739.2,401.6,515.8
2020,3,8,13,32.2,725.6,325.8,377.5
2020,3,8,14,27.6,717.7,216.3,377.9
2020,3,8,15,68.9,615.8,191.9,391.3
2020,3,8,16,33.2,616.3,75.2,375.9
2020,3,8,17,23.1,493.5,26.8,233.8
2020,3,8,18,85.2,669.8,0,532.3
2020,3,8,19,124.9,696,61.4,496.8
2020,3,8,20,135.8,615.8,192.8,327.8
2020,3,8,21,127.5,571.9,247.1,432.9
2020,3,8,22,144,373.4,292.7,692.5
2020,3,8,23,145.7,759.6,293.9,700.9
2020,3,8,24,145.9,794.2,554.9,579.3
2020,3,9,1,145.6,795.8,423.5,325.4
2020,3,9,2,140.5,792.6,218.3,156.1
2020,3,9,3,137.9,776.5,148.9,113.6
2020,3,9,4,128.7,762.2,127.9,116.7
2020,3,9,5,120.8,758.2,161.7,127.9
2020,3,9,6,128.3,768.6,188.1,144
2020,3,9,7,124.9,771.7,315.8,229.7
2020,3,9,8,132.4,756.9,384.2,385
2020,3,9,9,133,761.5,233,485.3
2020,3,9,10,106.6,708.6,232,360
2020,3,9,11,95.3,679.6,78.9,390.6
2020,3,9,12,143.5,730,354.5,465.1
2020,3,9,13,118.2,718.3,296.9,469.1
2020,3,9,14,101.2,681.3,466.7,326.3
2020,3,9,15,76,490.3,625.4,114.4
2020,3,9,16,44.7,426,642.4,18.8
2020,3,9,17,49,401.1,737.1,298.3
2020,3,9,18,104.9,113.3,828.6,195.7
2020,3,9,19,23.8,337.8,781.2,429.4
2020,3,9,20,78.4,201.1,799.6,133.9
2020,3,9,21,83.3,311.2,792.5,47.5
2020,3,9,22,109.2,571.8,790.6,346
2020,3,9,23,127.1,469.4,817,360.3
2020,3,9,24,114.5,436.4,807.8,416.4
2020,3,10,1,115.6,505.4,734.6,479.5
2020,3,10,2,99.4,638.4,586.4,485.6
2020,3,10,3,74.3,597.2,593.4,636.6
2020,3,10,4,112.3,648.7,679.3,529.1
2020,3,10,5,112.1,540.7,647.1,480.6
2020,3,10,6,112,521.2,575.5,401.1
2020,3,10,7,112.2,532.2,519.9,326.3
2020,3,10,8,133.9,504.7,753.3,234.4
2020,3,10,9,145.4,435.1,801.6,321.2
2020,3,10,10,136.8,485.9,650.3,193.4
2020,3,10,11,129.2,529.5,509,346.6
2020,3,10,12,140.5,685.3,522.7,203.4
2020,3,10,13,125,670.8,541.4,307.8
2020,3,10,14,141.4,605.1,548.9,457.9
2020,3,10,15,107.5,595.1,509,510.4
2020,3,10,16,93.3,627,451.6,621.8
2020,3,10,17,100.9,609.2,507,597.4
2020,3,10,18,102,596,499.3,577.5
2020,3,10,19,113.8,344.2,424.3,536.2
2020,3,10,20,119.9,525.1,463.9,562.4
2020,3,10,21,107.7,663.4,443.8,515.9
2020,3,10,22,74,693,463.1,643
2020,3,10,23,67.8,700.3,511.6,558.4
2020,3,10,24,100.1,666.8,698.9,541.8
2020,3,11,1,100.1,644.4,679.8,597
2020,3,11,2,112.3,717.4,717,613.5
2020,3,11,3,124.6,753.8,751.1,547.3
2020,3,11,4,112.3,782.7,754.1,693.2
2020,3,11,5,127.4,783.5,753.9,667.2
2020,3,11,6,146.5,789.7,784.2,608.2
2020,3,11,7,145.7,794.8,806.5,682
2020,3,11,8,147.5,797,839.9,686.2
2020,3,11,9,147.8,795.6,833.9,694.6
2020,3,11,10,143.1,793.2,720.4,605.6
2020,3,11,11,146.2,751.1,805.8,628.2
2020,3,11,12,140.7,727,672.5,390
2020,3,11,13,142.2,656.2,599.6,159.4
2020,3,11,14,135.7,556.5,582.6,112.3
2020,3,11,15,132.5,529.9,647.4,87.1
2020,3,11,16,116.3,510.2,760.8,157.3
2020,3,11,17,139,472.7,761.3,103.8
2020,3,11,18,144.4,489.2,771.5,331.4
2020,3,11,19,142.2,640.2,659,280.1
2020,3,11,20,128.7,711.7,739.4,619.9
2020,3,11,21,133.4,776.4,813.3,689.8
2020,3,11,22,144.2,781.7,820.5,691.1
2020,3,11,23,147.1,778.4,833.4,698.6
2020,3,11,24,147.2,785.8,836.2,696.3
2020,3,12,1,147,793.3,822.2,709.1
2020,3,12,2,145.9,799.1,818.9,713.5
2020,3,12,3,147,798.1,820.6,708.6
2020,3,12,4,147.9,797.4,822.5,713.5
2020,3,12,5,147.7,799,737.5,713.5
2020,3,12,6,147.6,795.8,831.3,713.5
2020,3,12,7,146.1,797.5,805,713
2020,3,12,8,146.9,796.9,795.6,712.9
2020,3,12,9,147.6,779.5,731.7,711.7
2020,3,12,10,145.9,796.8,791.3,705.3
2020,3,12,11,146,783.6,796.2,698.3
2020,3,12,12,141.8,773.4,742.6,697.2
2020,3,12,13,145,765.7,762.3,623.1
2020,3,12,14,112.9,760.5,661.3,674.2
2020,3,12,15,96.6,759.7,667.3,572.9
2020,3,12,16,120.8,625.6,463.7,614.1
2020,3,12,17,137.2,733.9,652.5,673.5
2020,3,12,18,128.7,692.1,561.7,614.7
2020,3,12,19,121.2,587.6,470.8,626.6
2020,3,12,20,107.3,598.1,561.8,603.4
2020,3,12,21,114,560.6,593.7,575.5
2020,3,12,22,118,530.1,521.8,594.2
2020,3,12,23,119.1,629.6,297.4,382.1
2020,3,12,24,108.2,497.7,521.2,434.7
2020,3,13,1,115.1,353.8,333.1,345.9
2020,3,13,2,112,297.3,368.1,218
2020,3,13,3,99.5,248.5,362.9,175.3
2020,3,13,4,97.8,175.6,226.3,112.8
2020,3,13,5,80.1,138.2,265.5,164.8
2020,3,13,6,52.7,210,188.6,214.7
2020,3,13,7,33.5,197.3,134,130.2
2020,3,13,8,31.3,127.9,113.7,48.3
2020,3,13,9,29.3,101.1,124.4,31.8
2020,3,13,10,16.9,22.2,41.8,2.5
2020,3,13,11,9.8,5.8,5.6,2.7
2020,3,13,12,5.1,2.1,10.5,2.6
2020,3,13,13,6.1,0,34.2,1.3
2020,3,13,14,8,0.1,57.1,6.1
2020,3,13,15,4.1,0,32.7,6.5
2020,3,13,16,5.5,12.3,25.4,26
2020,3,13,17,4.8,17.7,32.6,0.8
2020,3,13,18,10.9,126.2,27.1,13.2
2020,3,13,19,10.2,20.7,27,5.5
2020,3,13,20,6.9,177.6,17.8,38.6
2020,3,13,21,6.8,157.3,10.6,75.1
2020,3,13,22,6.4,111.7,1,121.8
2020,3,13,23,0,166.5,25.8,107.1
2020,3,13,24,0,119.2,11.6,177.6
2020,3,14,1,0,129.2,15.1,219.7
2020,3,14,2,0.3,163.7,20.6,205.1
2020,3,14,3,1.4,136.5,119.1,199.4
2020,3,14,4,15.1,68.1,146.8,180.8
2020,3,14,5,33.8,95.6,220.8,107.1
2020,3,14,6,36.7,18.2,297,74.4
2020,3,14,7,30.5,3.2,328.1,49
2020,3,14,8,22.8,1.1,313.3,54.8
2020,3,14,9,23.8,0.2,305.7,15.3
2020,3,14,10,21.8,0,201.9,0
2020,3,14,11,19.2,0,224.3,7.9
2020,3,14,12,13.4,0.2,188.5,10.2
2020,3,14,13,8.1,3.7,136.7,5.9
2020,3,14,14,2.2,3.9,92,17.3
2020,3,14,15,0.7,14.2,85,2
2020,3,14,16,0.8,10.7,164.7,0.5
2020,3,14,17,0.5,30.1,261.2,2.1
2020,3,14,18,0.2,17.4,111.5,0
2020,3,14,19,1.6,0,80.5,0
2020,3,14,20,1.5,0,95.7,0
2020,3,14,21,0.7,0,177.7,16.8
2020,3,14,22,0.9,0,226,0.1
2020,3,14,23,10.2,0,293.2,0
2020,3,14,24,33.7,0,314.4,0
2020,3,15,1,15.7,0,367.9,0
2020,3,15,2,33.6,17.7,406.4,0
2020,3,15,3,44,49,421,0
2020,3,15,4,44.5,70.6,414.3,11.6
2020,3,15,5,48.4,130.1,425.1,33
2020,3,15,6,46.9,245,398.3,109.6
2020,3,15,7,40.2,287.5,328,183.7
2020,3,15,8,40.3,253.4,214.1,224.7
2020,3,15,9,37.1,267.6,186.6,223.3
2020,3,15,10,22.6,240.7,159.8,126.4
2020,3,15,11,7.1,247,90.2,108.7
2020,3,15,12,8.1,333.9,20.1,169.7
2020,3,15,13,10.9,360.6,0.9,240.3
2020,3,15,14,9.1,303.7,0,304.4
2020,3,15,15,6.6,234.5,0,395.1
2020,3,15,16,2.8,150.1,0,401
2020,3,15,17,1.3,137.8,0,325.1
2020,3,15,18,0,10.1,0,79.1
2020,3,15,19,0,4.8,0,12.9
2020,3,15,20,2.7,115.1,0,3.7
2020,3,15,21,71.2,57,0,0
2020,3,15,22,32.3,7.5,0,0
2020,3,15,23,25,3.5,0,0
2020,3,15,24,29.1,26.1,0,0
2020,3,16,1,27.1,24.9,26.6,0
2020,3,16,2,47.4,33.2,85.8,0
2020,3,16,3,64.5,30.9,132.9,0
2020,3,16,4,31.5,16.3,93.9,0
2020,3,16,5,54.6,0,167.6,0
2020,3,16,6,51,0,119.4,0
2020,3,16,7,62.2,0,118.8,0
2020,3,16,8,52.4,0,93.4,0
2020,3,16,9,42.8,0,71.5,0
2020,3,16,10,29.7,0,42.8,23.4
2020,3,16,11,0,0,2.5,17.5
2020,3,16,12,0,0,5.3,0
2020,3,16,13,4.7,0,54.8,69.9
2020,3,16,14,16.8,20.4,74.4,118
2020,3,16,15,11.5,97.7,80.5,91.4
2020,3,16,16,9.8,106.3,69.3,61
2020,3,16,17,6.4,131.1,79.2,29.5
2020,3,16,18,2.7,78.7,58.3,12.5
2020,3,16,19,7.1,85.4,36.4,5.1
2020,3,16,20,23.5,53.8,83,45.5
2020,3,16,21,23,359,31.6,305.3
2020,3,16,22,32,728.5,19.1,613.4
2020,3,16,23,24.8,742.1,26.3,670.2
2020,3,16,24,24.2,756.1,39.5,671.2
2020,3,17,1,6.8,756.7,7,691.3
2020,3,17,2,50,749.1,29.1,695.8
2020,3,17,3,45.2,748.3,64.7,682.1
2020,3,17,4,8.9,744.6,62.9,671.1
2020,3,17,5,30.4,650.7,50.9,661.4
2020,3,17,6,57.2,601.8,22.2,660.6
2020,3,17,7,38.3,542.2,83.3,685.5
2020,3,17,8,57.9,505,73.4,530.8
2020,3,17,9,58.7,530,43.3,463
2020,3,17,10,33.6,210.8,0,271.5
2020,3,17,11,12.1,170.9,0,47.9
2020,3,17,12,1.8,132.3,2,10.6
2020,3,17,13,4.8,120.6,11.5,15.8
2020,3,17,14,21.3,126.8,10.4,0.7
2020,3,17,15,22.1,134.3,50,0.8
2020,3,17,16,10.9,129,90.6,29.2
2020,3,17,17,11.5,149.9,138.1,163.3
2020,3,17,18,17.1,129.3,109.4,83.4
2020,3,17,19,4.1,65.6,44.9,23.3
2020,3,17,20,0.9,129.4,50.6,0
2020,3,17,21,11.3,0,176.1,0
2020,3,17,22,29,49.3,127,0
2020,3,17,23,10.2,156.5,338,3.3
2020,3,17,24,23.9,202.7,212,82
2020,3,18,1,76.5,44.3,233.2,39.9
2020,3,18,2,80.7,93.6,339.8,265.7
2020,3,18,3,92,115.8,380.1,203.3
2020,3,18,4,118.2,414.1,533.3,196.4
2020,3,18,5,110.4,237,464.8,165.3
2020,3,18,6,111,250.3,577.4,127.4
2020,3,18,7,116.4,251.4,622.1,63.3
2020,3,18,8,113.9,356.1,700.9,12.8
2020,3,18,9,121,398.8,632.4,4.2
2020,3,18,10,99.3,355.5,335.4,0
2020,3,18,11,78,428.2,217.6,1.7
2020,3,18,12,62.2,302.2,181.7,21.5
2020,3,18,13,53.3,184.8,219.9,119.1
2020,3,18,14,39.9,174.9,293,86.2
2020,3,18,15,82.8,220.3,394.8,42.8
2020,3,18,16,79.4,158.2,638,0.1
2020,3,18,17,48.4,68.9,583.6,80.6
2020,3,18,18,19.7,18.6,309.1,6.6
2020,3,18,19,19.7,54,183.3,14.3
2020,3,18,20,61.5,57.8,148.7,287.6
2020,3,18,21,51.8,284.6,16.6,280.1
2020,3,18,22,49.3,549.6,4.2,388.1
2020,3,18,23,90.6,633.9,149.4,412
2020,3,18,24,67.7,605,97.6,464.3
2020,3,19,1,90.5,649.2,42.7,564.3
2020,3,19,2,52.7,684.5,42.3,433.9
2020,3,19,3,28.6,705.4,81.7,331.1
2020,3,19,4,47.2,701.3,78.6,280
2020,3,19,5,36.1,728.8,89.6,555.9
2020,3,19,6,28.6,714.1,126.3,532.1
2020,3,19,7,31.4,708,124.9,484.5
2020,3,19,8,27.8,660.7,80.4,328.5
2020,3,19,9,71.8,567.2,44.2,368.6
2020,3,19,10,29.8,550.2,14.2,199.8
2020,3,19,11,27.2,415.3,48.2,208.8
2020,3,19,12,61.1,304,288.8,198.4
2020,3,19,13,78,217.9,152.8,230.8
2020,3,19,14,57.4,221.2,200.3,251.3
2020,3,19,15,16.2,387.1,165.5,347.1
2020,3,19,16,113.5,390.8,574,417.1
2020,3,19,17,134.9,408.7,90.1,378.7
2020,3,19,18,116.8,431.5,67.3,386.4
2020,3,19,19,124.1,640.4,22.4,192
2020,3,19,20,69.3,677,80.6,187.8
2020,3,19,21,65.5,466.6,37.5,348.3
2020,3,19,22,99.1,740.1,113.4,488.9
2020,3,19,23,85.4,641.3,83.5,337.4
2020,3,19,24,54.6,444.9,32.8,568.2
2020,3,20,1,22,188.9,10.6,571.7
2020,3,20,2,39.5,101.9,13.3,346.3
2020,3,20,3,83.8,14.4,10.9,58.6
2020,3,20,4,68.4,131,9.4,157.7
2020,3,20,5,5.3,208.4,24.7,188.2
2020,3,20,6,0.4,134.4,75.2,88.3
2020,3,20,7,0,100,85.9,14.4
2020,3,20,8,3.5,90.1,46.5,5.8
2020,3,20,9,5.1,59.4,2.2,48.2
2020,3,20,10,0,45.3,0,43.5
2020,3,20,11,0,3.5,0,46.7
2020,3,20,12,0,2.3,0.1,83
2020,3,20,13,0,4.4,12.1,37.5
2020,3,20,14,0,0.7,34.6,8.6
2020,3,20,15,0,3,118,6.1
2020,3,20,16,0.5,15.2,14.8,3.7
2020,3,20,17,0,8.5,6.7,40.7
2020,3,20,18,2.7,1.9,49.6,31.7
2020,3,20,19,0,16.4,35,0
2020,3,20,20,0,30.9,44,46.2
2020,3,20,21,0.8,92.6,335.5,0
2020,3,20,22,8.1,17,340.9,84.9
2020,3,20,23,18.7,77.9,260.6,139.9
2020,3,20,24,32.9,188.7,324.8,257.5
2020,3,21,1,18.6,89.4,397.4,329.1
2020,3,21,2,8.6,99.3,319.8,275
2020,3,21,3,15.7,132.2,254.8,312.1
2020,3,21,4,23.7,103.8,50.8,296
2020,3,21,5,6.9,26.5,103.2,186.6
2020,3,21,6,6.1,30.1,115.6,0.2
2020,3,21,7,13,199.1,108.9,0
2020,3,21,8,20.4,308.4,162.5,7.6
2020,3,21,9,24.4,363,453.6,37.4
2020,3,21,10,13.1,431.6,439.2,131.9
2020,3,21,11,10.5,489.5,142.1,191.6
2020,3,21,12,9.7,494.5,1.5,313
2020,3,21,13,1,454.2,25.4,465.5
2020,3,21,14,1.5,419.4,17.7,514.7
2020,3,21,15,8.2,367.6,12.7,503.8
2020,3,21,16,6.9,381,6.3,417.8
2020,3,21,17,15.1,338.7,14.6,335.9
2020,3,21,18,9.9,45.9,41.1,247.7
2020,3,21,19,3.3,28.9,113.6,137.2
2020,3,21,20,4.1,86.6,235.3,148.1
2020,3,21,21,10.9,37.4,323,251.8
2020,3,21,22,26.7,41.3,361.7,201.9
2020,3,21,23,12.9,130.7,362.7,189.1
2020,3,21,24,20.6,123.7,424.1,127.6
2020,3,22,1,7.5,57.6,388.2,59.7
2020,3,22,2,6.1,43,262.2,31.8
2020,3,22,3,6.8,23.7,249.6,24.1
2020,3,22,4,17.3,23.2,246.4,38.7
2020,3,22,5,19.5,11.6,259.2,31.9
2020,3,22,6,18.1,17.3,273.9,24.9
2020,3,22,7,19.8,22.8,298.7,37.3
2020,3,22,8,16.7,30.8,355.6,13
2020,3,22,9,20.5,28.4,358.9,5.7
2020,3,22,10,11.7,15.6,226.7,22.8
2020,3,22,11,12.4,1.5,141.8,11.6
2020,3,22,12,10.5,0,118.7,3.2
2020,3,22,13,7.2,0,98.1,7.3
2020,3,22,14,10,0.1,81.9,9.4
2020,3,22,15,6.6,0.2,78.8,11.1
2020,3,22,16,1.4,1.2,73.5,16.1
2020,3,22,17,0.1,3,64.7,15.4
2020,3,22,18,6.9,0,121.1,17
2020,3,22,19,2.1,1.9,138.4,27.5
2020,3,22,20,0,2.5,198.4,9.8
2020,3,22,21,1,22.8,295.7,1.7
2020,3,22,22,6.9,33.8,300.2,1.7
2020,3,22,23,0.7,16.6,358.7,15.8
2020,3,22,24,0,20.1,407.2,15.1
2020,3,23,1,0,35.7,422.3,20.4
2020,3,23,2,0,47.2,298.3,12.9
2020,3,23,3,0.8,20.5,218.8,9.6
2020,3,23,4,18.3,3.4,191.6,9.9
2020,3,23,5,21.8,1,176.8,0
2020,3,23,6,35.4,1.5,286.4,0
2020,3,23,7,39.7,0.1,391.3,0
2020,3,23,8,45.8,0.7,479.6,2.1
2020,3,23,9,42.9,3.7,373.2,2.7
2020,3,23,10,21.5,0,220.7,18.9
2020,3,23,11,17.6,0,185.7,2.3
2020,3,23,12,7.6,0,110.6,1.3
2020,3,23,13,2.5,0.3,37.1,0
2020,3,23,14,2.2,0.8,76.8,0.5
2020,3,23,15,1.7,0.1,53.5,0
2020,3,23,16,0.4,0,50.7,0
2020,3,23,17,1,19.2,79.6,0
2020,3,23,18,2.2,49,58.3,0
2020,3,23,19,7.8,37,87.4,0
2020,3,23,20,6.3,29.1,125.8,0
2020,3,23,21,2.7,32,122.8,19.4
2020,3,23,22,0,65,112.7,102.9
2020,3,23,23,0.1,144,80.8,360.7
2020,3,23,24,0.6,211,32.4,434.8
2020,3,24,1,25.4,158.4,43.8,450.9
2020,3,24,2,33.1,85.1,46.5,371.3
2020,3,24,3,23.6,70.8,50.8,271.2
2020,3,24,4,6.8,31.2,74.1,220.7
2020,3,24,5,22.7,12.3,41.4,193.3
2020,3,24,6,17.5,12,31.5,113.8
2020,3,24,7,13.1,21,25.2,51.2
2020,3,24,8,5.8,47.1,34.4,27.2
2020,3,24,9,3.3,35.6,16.7,4.9
2020,3,24,10,2.3,18.4,0,0
2020,3,24,11,0.1,33.3,0.3,0
2020,3,24,12,0,57.7,0.9,0
2020,3,24,13,2.2,38.1,0.8,0
2020,3,24,14,5.4,24.6,16.2,0.1
2020,3,24,15,9.8,20.1,64.5,0.3
2020,3,24,16,2.5,15.4,62.9,1.6
2020,3,24,17,3.2,18,134.2,1.6
2020,3,24,18,71.1,166.7,591.2,93
2020,3,24,19,41.3,99.7,395.8,23.8
2020,3,24,20,34.3,127.8,461.3,41.8
2020,3,24,21,46.4,183,586.3,50.6
2020,3,24,22,58.1,245.1,730.7,145.4
2020,3,24,23,86,285,731.5,265.5
2020,3,24,24,82.3,268,707,192.6
2020,3,25,1,107.9,322.2,568.7,103.8
2020,3,25,2,132.2,389.7,570.7,204.6
2020,3,25,3,125.3,348.8,578.6,182.2
2020,3,25,4,119.4,330.5,499.9,305.4
2020,3,25,5,83.2,292.1,289.1,331.7
2020,3,25,6,65.8,310.5,132.9,308.9
2020,3,25,7,57.5,270.9,86.1,304.3
2020,3,25,8,92.6,295.9,116.8,105
2020,3,25,9,63.7,118.6,195.1,14.1
2020,3,25,10,21.5,18.7,218.4,1.8
2020,3,25,11,17,16,291.4,4.4
2020,3,25,12,17.2,22.2,386.3,4
2020,3,25,13,10.8,8.7,330.6,2.1
2020,3,25,14,4.1,0,257.7,1
2020,3,25,15,1.1,0,220.5,2.3
2020,3,25,16,0,0.1,172.1,2
2020,3,25,17,0.3,0,126.3,2.6
2020,3,25,18,4.9,1.6,62.8,42.4
2020,3,25,19,5.4,6.3,45.3,43.5
2020,3,25,20,31.6,86.1,22.6,157.2
2020,3,25,21,79.8,640.1,23,592.8
2020,3,25,22,61.3,731.1,20.5,646
2020,3,25,23,22.7,738.1,6.4,656.8
2020,3,25,24,54.6,732.8,26.4,668.6
2020,3,26,1,51,698,49.9,667.8
2020,3,26,2,71.8,724.1,124,650.3
2020,3,26,3,96.8,722.2,234.1,639.1
2020,3,26,4,127.2,699.3,301.9,633.1
2020,3,26,5,132.9,662.1,376.4,636.7
2020,3,26,6,113.7,667.5,412.8,634.7
2020,3,26,7,102.7,642.8,354.6,633.3
2020,3,26,8,93.6,602.5,189.6,630.9
2020,3,26,9,63.5,577.5,39.6,625
2020,3,26,10,12.5,532.5,3.1,541.7
2020,3,26,11,14.9,460.7,5.1,434.8
2020,3,26,12,12.5,216,18.6,317.8
2020,3,26,13,6.5,174.4,41.5,211.7
2020,3,26,14,6.7,219.6,49.8,151.1
2020,3,26,15,6.7,238.5,38.1,148.1
2020,3,26,16,5.6,164.4,75.2,132.7
2020,3,26,17,11.8,201.3,205,197.2
2020,3,26,18,41.6,438,127.9,432.5
2020,3,26,19,26.3,514.2,144,561.1
2020,3,26,20,6.4,667.6,164.8,611.5
2020,3,26,21,120.5,713.2,401.9,649.6
2020,3,26,22,140,737.8,428.7,664.2
2020,3,26,23,142.6,701.4,579.4,668.8
2020,3,26,24,131.7,649.7,516.6,677.7
2020,3,27,1,138.8,564.1,426.6,688.3
2020,3,27,2,119,516.6,554.8,610.1
2020,3,27,3,116.9,719.9,661.8,494.9
2020,3,27,4,124.8,761.2,647.1,553.4
2020,3,27,5,113.2,761.5,607.5,628.9
2020,3,27,6,100.8,762.2,521,636
2020,3,27,7,98.7,779.1,424,621.1
2020,3,27,8,118.8,717,457.5,479.1
2020,3,27,9,122.9,771.1,389.9,603.3
2020,3,27,10,119.8,732.5,522.7,681.8
2020,3,27,11,111.5,742.4,391.7,616.5
2020,3,27,12,51.6,682.6,401.3,496
2020,3,27,13,30.4,640.7,508.1,335
2020,3,27,14,20.4,592.4,544.5,177.6
2020,3,27,15,33.7,319.9,521.4,179.4
2020,3,27,16,42.2,159.3,464.8,130.9
2020,3,27,17,37.3,349.5,383.5,300.1
2020,3,27,18,12.1,122.6,312.5,289.7
2020,3,27,19,6.7,50.4,158.6,119.6
2020,3,27,20,7.1,35.5,114.8,67.8
2020,3,27,21,2.3,34,566.4,74.5
2020,3,27,22,71.6,53.3,799.9,9.3
2020,3,27,23,84.9,22.3,583,5.1
2020,3,27,24,106.1,4.6,451.4,9.9
2020,3,28,1,107.7,20,36.8,38.4
2020,3,28,2,63.3,102.7,7.4,251.9
2020,3,28,3,11.5,158.4,7.8,269.9
2020,3,28,4,12.3,33.3,6.1,116.9
2020,3,28,5,11,1.4,10.4,36.3
2020,3,28,6,34.9,0,5.2,13.2
2020,3,28,7,26.4,0,34.3,6.5
2020,3,28,8,17.1,0.2,50,0.8
2020,3,28,9,17.7,3.1,38.2,1.5
2020,3,28,10,13.7,14.6,40.2,1
2020,3,28,11,2.6,98.8,43.2,16.9
2020,3,28,12,9.3,156.8,37.3,10.1
2020,3,28,13,17.6,133.1,60.7,25
2020,3,28,14,11.8,110.3,55.9,36.7
2020,3,28,15,10.1,59.5,51.3,34.6
2020,3,28,16,17.4,13.4,14.4,2.9
2020,3,28,17,28.6,2.5,4.3,0
2020,3,28,18,0.7,114.7,30.1,155.4
2020,3,28,19,7.5,182.5,64.5,252.9
2020,3,28,20,51.5,264.7,188.4,332.1
2020,3,28,21,38.3,405.5,164.5,468.6
2020,3,28,22,82,537.9,70.8,559
2020,3,28,23,91.7,625.5,406.1,597
2020,3,28,24,79.6,649.8,602.8,653.2
2020,3,29,1,95.7,731.1,686.6,696
2020,3,29,2,103.3,748.5,356.3,699.7
2020,3,29,3,110.2,709.1,359.7,692.7
2020,3,29,4,121.5,695.8,640.2,685.7
2020,3,29,5,123.8,540.8,736.8,679.2
2020,3,29,6,130.6,645,689.3,670.7
2020,3,29,7,127.5,700.6,721.8,671.5
2020,3,29,8,114.6,747.5,715.5,581.1
2020,3,29,9,93.7,672,624.7,608.6
2020,3,29,10,86.5,692.5,519.4,573.4
2020,3,29,11,104.9,621.6,603.7,585.5
2020,3,29,12,98.2,593.3,534.2,495.8
2020,3,29,13,65.9,398.1,464.4,448.3
2020,3,29,14,39,439,442.7,336.5
2020,3,29,15,61.5,268.3,449.3,332.8
2020,3,29,16,82.2,254.5,405.8,239.6
2020,3,29,17,41.4,288.7,323.9,291.7
2020,3,29,18,33.8,22.1,77.4,22.4
2020,3,29,19,29.6,5.1,128.5,8.4
2020,3,29,20,25.4,40.8,125.7,14
2020,3,29,21,25.2,39.6,156.3,11.2
2020,3,29,22,8.2,0,78.6,67.4
2020,3,29,23,10.2,0,34.3,10.7
2020,3,29,24,21.5,3.2,95.8,31.7
2020,3,30,1,26.1,114,143.2,353.2
2020,3,30,2,17.4,367.3,20.5,590.7
2020,3,30,3,9,492.2,21.3,525.5
2020,3,30,4,0.8,722,103.3,481.3
2020,3,30,5,0.6,718.7,180.1,423
2020,3,30,6,2.3,704.8,195.6,335
2020,3,30,7,1,620.1,207.7,246.2
2020,3,30,8,0,488.1,177.5,201.4
2020,3,30,9,0,435.4,77.5,172.9
2020,3,30,10,0,363.5,20.2,122.5
2020,3,30,11,0,219.8,11.9,103.5
2020,3,30,12,0.4,256,19.8,131.1
2020,3,30,13,3.1,246.3,53.6,143.1
2020,3,30,14,2.2,115.8,82.3,176.7
2020,3,30,15,1.5,119.9,104.8,122.3
2020,3,30,16,1.1,112.6,128.7,68.8
2020,3,30,17,1.9,124.5,127.1,69.3
2020,3,30,18,5.6,41.7,214.8,46.3
2020,3,30,19,7.8,33.2,181.4,54.8
2020,3,30,20,8.6,54.9,198.4,134.8
2020,3,30,21,51.5,251.1,324.2,522.5
