Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,1,12,79,67.1,726.8,421.8,635
2020,1,12,80,73.8,720.2,377.7,627.6
2020,1,12,81,73.1,710.8,335.5,613.4
2020,1,12,82,68.5,700,311.3,599.8
2020,1,12,83,63.6,699.9,290.6,599.2
2020,1,12,84,61.4,696.7,258.6,604.4
2020,1,12,85,57.3,699.7,229.4,608.2
2020,1,12,86,56.2,702.1,206.7,603.6
2020,1,12,87,58.2,703.3,195.3,610.1
2020,1,12,88,56,706.5,190.7,623.3
2020,1,12,89,56.3,694.6,200.2,628.5
2020,1,12,90,61.5,686,213.5,627.3
2020,1,12,91,65.3,681.8,228.3,625.3
2020,1,12,92,67.5,684.7,243.4,630.4
2020,1,12,93,65.3,690.4,258.8,631.4
2020,1,12,94,61.4,698.7,278,631.9
2020,1,12,95,63.9,692.5,307.7,630.7
2020,1,12,96,62.7,689.5,340.6,619.6
2020,1,12,97,58.1,698.3,352.8,613.8
2020,1,12,98,54.9,704.4,355.3,622
2020,1,12,99,57.7,714.5,353.9,627.2
2020,1,12,100,61.6,719.6,350.5,627.8
2020,1,12,101,62.8,721.9,354.8,631.2
2020,1,12,102,61,719.8,350,635.5
2020,1,12,103,58.6,723.6,342.7,632.4
2020,1,12,104,59.6,726.5,348.7,634.8
2020,1,12,105,57.9,728.4,356.7,635
2020,1,12,106,56.8,727.5,352.2,641.8
2020,1,12,107,60.6,731,340.8,648.2
2020,1,12,108,66.2,732,330.4,646
2020,1,12,109,65.4,727.9,323.7,641.8
2020,1,12,110,67,714.5,316.3,648
2020,1,12,111,66.3,705.7,298.9,645
2020,1,12,112,65.2,695.1,277.8,637
2020,1,12,113,69.7,682,262.1,637.2
2020,1,12,114,67.6,673.2,246.4,648.8
2020,1,12,115,64.1,665.7,233.6,651.8
2020,1,12,116,65.2,658.5,216.6,645
2020,1,12,117,64.9,648,206.1,639
2020,1,12,118,64.4,643.4,197.4,636.1
2020,1,12,119,61.1,638.3,193.3,630.8
2020,1,12,120,58.2,638.9,185.7,612.3
2020,1,12,121,55.2,632.4,176.9,603.3
2020,1,12,122,56.4,630.9,159.6,597.6
2020,1,12,123,58.6,636.9,149.9,586.2
2020,1,12,124,59.7,657,141.5,556.5
2020,1,12,125,55,665.6,133.7,538.3
2020,1,12,126,52.2,659.3,128.3,540.9
2020,1,12,127,50.1,652.3,128.7,544.3
2020,1,12,128,50.2,647,124.6,544
2020,1,12,129,49.9,649.4,126.7,549.7
2020,1,12,130,49.4,653.6,119.9,558.8
2020,1,12,131,50.9,647,122.2,566.1
2020,1,12,132,49.2,639.6,131.2,554.2
2020,1,12,133,47.7,628,136.2,540.9
2020,1,12,134,46.3,618.6,130.5,539.2
2020,1,12,135,49.7,616.9,128.1,538.3
2020,1,12,136,53.3,621.1,127.7,544.1
2020,1,12,137,53.9,618.8,124.8,554.6
2020,1,12,138,55.5,617.4,120.4,572.3
2020,1,12,139,58.4,619.2,118.5,582.7
2020,1,12,140,60.8,629.8,117.5,576
2020,1,12,141,58.5,632.4,120.5,567.3
2020,1,12,142,50.6,632,118.4,568.8
2020,1,12,143,48.8,633.3,117.5,575.7
2020,1,12,144,49.7,636.5,108.4,589.8
2020,1,12,145,49.9,639.9,108.6,589.4
2020,1,12,146,47,636.1,113.5,592.7
2020,1,12,147,40.4,624.9,119,592
2020,1,12,148,39.3,621.5,117.1,586.5
2020,1,12,149,40.3,616.7,114,580.1
2020,1,12,150,40.6,615.6,125.1,583.5
2020,1,12,151,38.3,612.6,127.7,586
2020,1,12,152,37.4,596.8,125.8,584.1
2020,1,12,153,37.4,579.6,125.8,577.1
2020,1,12,154,42,572.1,123.8,572.8
2020,1,12,155,40.6,566.2,121.7,558.9
2020,1,12,156,40.1,565.4,119.4,538.5
2020,1,12,157,37.7,574.1,114.9,523.5
2020,1,12,158,39,583.7,122.9,508.9
2020,1,12,159,40.8,587.6,128.4,503.4
2020,1,12,160,46,599.1,124,497.7
2020,1,12,161,45.1,601.6,130.4,489.4
2020,1,12,162,42.3,598.3,147.5,482.9
2020,1,12,163,38.7,601.4,160.3,476.8
2020,1,12,164,40.9,602.4,169.6,476
2020,1,12,165,42,602.4,174.2,474.4
2020,1,12,166,40,590.6,181.3,470.4
2020,1,12,167,41.5,586,179.9,471.9
2020,1,12,168,44.6,586.3,173.4,482.8
2020,1,12,169,47,583.5,160.4,472.4
2020,1,12,170,47.8,574.6,148.2,462.1
2020,1,12,171,50.4,560.4,145.5,454.3
2020,1,12,172,52,546.7,150.5,454.9
2020,1,12,173,49.4,546,160.2,468.3
2020,1,12,174,48.8,540.4,170.1,475.5
2020,1,12,175,50.9,533.1,178.8,478.5
2020,1,12,176,55.8,526.7,181.3,483
2020,1,12,177,56.4,529.5,186.4,484.5
2020,1,12,178,54.3,537.9,204.4,485.8
2020,1,12,179,52.2,543.7,222.8,489.6
2020,1,12,180,53.9,542.1,230.9,494.5
2020,1,12,181,55.2,540.9,222.9,494.6
2020,1,12,182,55.7,547.7,199.6,488.7
2020,1,12,183,53.4,561.4,199.1,490.1
2020,1,12,184,53.2,579.5,203.2,505.8
2020,1,12,185,51.6,596.4,192,528.6
2020,1,12,186,49.6,597.2,176.9,552.8
2020,1,12,187,46.9,603.5,176.4,571.7
2020,1,12,188,47.3,610,165.6,575.5
2020,1,12,189,50.8,619.3,157.7,580.9
2020,1,12,190,53.9,619.2,147.8,592.9
2020,1,12,191,57.5,612.6,141.2,602.8
2020,1,12,192,59.8,610,138.9,606.4
2020,1,12,193,61.9,614.8,134,605
2020,1,12,194,61.1,622.8,124,600
2020,1,12,195,57.1,624.1,118.7,598.2
2020,1,12,196,55.7,608.5,113.3,600.8
2020,1,12,197,53.3,601.1,107.8,596.2
2020,1,12,198,54.9,596.9,100.5,592.9
2020,1,12,199,54.3,592.9,104.6,586.5
2020,1,12,200,55.9,592.7,107,573.4
2020,1,12,201,55.7,597.8,102.4,568.3
2020,1,12,202,54.1,595.9,91.8,575.4
2020,1,12,203,53.2,596.7,81.9,580.7
2020,1,12,204,54.2,604.2,86.5,572.9
2020,1,12,205,53,601.4,84.6,555
2020,1,12,206,50.9,590.8,84.4,532.2
2020,1,12,207,49.4,586.6,78,515.7
2020,1,12,208,51.8,597.3,77.5,514.1
2020,1,12,209,52.9,598.2,77.1,514
2020,1,12,210,55.3,583,71.6,501.6
2020,1,12,211,55.1,570.2,72.8,494.1
2020,1,12,212,51.8,569.4,70.8,481.2
2020,1,12,213,47.4,568.4,63.6,469
2020,1,12,214,47.9,575,51.6,466
2020,1,12,215,49.7,567.3,53.3,466.9
2020,1,12,216,46.4,548.3,57.1,477.9
2020,1,12,217,42.2,536.8,57.2,484.7
2020,1,12,218,39.3,533.3,54.2,475.4
2020,1,12,219,40.2,527.5,58.6,473
2020,1,12,220,39.9,503.4,64.3,476
2020,1,12,221,34.8,486,67.9,482.4
2020,1,12,222,31,480.8,61.4,475.8
2020,1,12,223,32.4,475.4,57.8,474.5
2020,1,12,224,26.7,464.1,62.9,481.9
2020,1,12,225,20.6,457,67.7,485.3
2020,1,12,226,16.9,449.8,54.2,482.7
2020,1,12,227,17.2,444.7,48.6,478.4
2020,1,12,228,14.7,445.3,44.6,471.5
2020,1,12,229,10,450.4,37,459.4
2020,1,12,230,8.5,457.7,26.1,442.6
2020,1,12,231,9.3,455.6,20.1,435.6
2020,1,12,232,8.4,458.9,16.1,436.6
2020,1,12,233,8.3,465,15.8,430.4
2020,1,12,234,6.1,471.5,11,417.3
2020,1,12,235,4.8,473.4,8.2,404.5
2020,1,12,236,6,464.8,9.3,399.6
2020,1,12,237,6.2,479.5,11.8,393.1
2020,1,12,238,4.8,504.9,13.6,388.3
2020,1,12,239,4.6,505.4,8.6,387.9
2020,1,12,240,6.2,490.3,6.2,381.5
2020,1,12,241,4.9,482.3,5.5,384.6
2020,1,12,242,3.9,488.6,7.6,399
2020,1,12,243,3.1,501.4,6.5,405.8
2020,1,12,244,2.2,508.4,4.5,403.5
2020,1,12,245,0.9,511.4,6.4,401.9
2020,1,12,246,2.7,510.2,5.9,407.6
2020,1,12,247,4.3,519.6,6.5,413.7
2020,1,12,248,3.9,534.7,10.2,419.7
2020,1,12,249,2.1,534.6,8.5,415.5
2020,1,12,250,3.4,517.6,12.2,411
2020,1,12,251,2.8,501,13.6,397.9
2020,1,12,252,2,505.3,12.4,401.3
2020,1,12,253,2.6,522.1,11.9,398.4
2020,1,12,254,1.9,539.2,13.7,390.2
2020,1,12,255,1.6,544.6,11.7,386.4
2020,1,12,256,2.6,541.4,12.6,391.6
2020,1,12,257,1.7,545.4,11.9,400.2
2020,1,12,258,1.5,549,10.8,398.6
2020,1,12,259,1,543.3,12.1,387.9
2020,1,12,260,1.6,533.6,6.3,384
2020,1,12,261,2.3,531.7,4,391.4
2020,1,12,262,1.6,539.5,5.8,402.6
2020,1,12,263,3,546.2,10.2,417.6
2020,1,12,264,3.2,539.4,5.8,418.7
2020,1,12,265,4.7,527.5,5.4,410
2020,1,12,266,5.9,521.1,6.9,403.8
2020,1,12,267,3.6,517,6.5,397.5
2020,1,12,268,3,521.7,6.5,395.6
2020,1,12,269,2.6,522.9,4.9,398.6
2020,1,12,270,6.1,519.7,8,401.2
2020,1,12,271,6.7,512.9,7.4,399.1
2020,1,12,272,6.3,504.9,6.7,396.3
2020,1,12,273,6.7,512.7,6.9,398.8
2020,1,12,274,7.2,518.9,7,388.5
2020,1,12,275,8.5,512.8,6.5,384.4
2020,1,12,276,9.8,492.8,5.5,391.3
2020,1,12,277,14.1,484.7,5.8,393.2
2020,1,12,278,16.7,490.3,6.9,394.8
2020,1,12,279,19.6,485.2,5.8,383.2
2020,1,12,280,21.5,467.9,7.1,367.1
2020,1,12,281,25.8,448.8,10.8,367.4
2020,1,12,282,28.9,441.2,8.5,388.2
2020,1,12,283,36.1,432.2,14.3,392.7
2020,1,12,284,47.9,424.2,20.7,375.3
2020,1,12,285,56.6,423.8,25.5,358.6
2020,1,12,286,61.3,425.3,34.2,357.1
2020,1,12,287,65.5,418.1,43.5,348.9
2020,1,12,288,67.4,403.4,52.5,336
2020,1,13,1,71.3,390.7,68.3,315.3
2020,1,13,2,77.5,395.7,83.1,288.5
2020,1,13,3,82.4,397.7,102.3,277.8
2020,1,13,4,89.3,398.9,137.3,278.6
2020,1,13,5,90.6,413.5,179,274.6
2020,1,13,6,94.6,429.1,228,264.4
2020,1,13,7,99.9,427.4,278.1,261.2
2020,1,13,8,106.5,421.6,333.2,262.8
2020,1,13,9,111.3,427.5,401.3,256.4
2020,1,13,10,109.6,432.8,440,247.4
2020,1,13,11,105.5,436.1,468.5,240.9
2020,1,13,12,108.3,446.9,482.6,250
2020,1,13,13,112.6,459.6,488.7,258.8
2020,1,13,14,120.9,471.9,487,267
2020,1,13,15,126.4,480.7,482.6,273.8
2020,1,13,16,127.4,480.2,463.1,284.8
2020,1,13,17,127.1,493.7,445.3,283.5
2020,1,13,18,128.3,515.6,422.8,284
2020,1,13,19,129.5,525.8,407.1,287.7
2020,1,13,20,131.1,521.2,399.3,292.4
2020,1,13,21,131.5,524.5,380.7,294.1
2020,1,13,22,130.8,541.6,365.5,290.4
2020,1,13,23,134.2,555.5,366.7,297.8
2020,1,13,24,139.2,557.6,381.7,313.8
2020,1,13,25,142.5,564.5,392.5,332.8
2020,1,13,26,141.2,580.2,397.7,343.2
2020,1,13,27,140.1,596.8,407.1,349.3
2020,1,13,28,143.7,604.4,432.7,358
2020,1,13,29,144.2,605.3,448.2,365.8
2020,1,13,30,145.3,608.9,450,369.1
2020,1,13,31,145.3,620.3,457.2,374.7
2020,1,13,32,145.4,633.6,469,380.9
2020,1,13,33,146,648.5,481.1,379.6
2020,1,13,34,146.1,652.6,486.1,382
2020,1,13,35,145.8,661.5,497.8,383.4
2020,1,13,36,144.3,660,533.2,388
2020,1,13,37,144.1,656.5,551.9,386.3
2020,1,13,38,145.3,656.2,561.5,386.3
2020,1,13,39,143.6,659.6,553.4,383.6
2020,1,13,40,139.2,668.1,542.4,390.4
2020,1,13,41,138.3,671.1,542.4,399
2020,1,13,42,137.6,656.7,544.6,409.2
2020,1,13,43,140.5,650.2,565,415.7
2020,1,13,44,143.9,659.6,583.3,415.7
2020,1,13,45,143.4,664.6,581,409
2020,1,13,46,141.3,658.2,566.6,413.2
2020,1,13,47,142,652,555,418
2020,1,13,48,144.7,649.7,561.2,426.2
2020,1,13,49,145.9,653.8,557.7,430
2020,1,13,50,145.2,653.2,535.9,428.3
2020,1,13,51,142.2,652.2,519,421.7
2020,1,13,52,140.8,634.3,515.3,418.3
2020,1,13,53,139.3,626.9,515,418.9
2020,1,13,54,141.4,628.2,504.9,425.1
2020,1,13,55,141.6,635.9,482.3,428.9
2020,1,13,56,142.3,635.5,453.5,436.3
2020,1,13,57,144,626.4,448,433.7
2020,1,13,58,144.5,616.5,451.7,416.5
2020,1,13,59,143.8,609.6,447.4,410.9
2020,1,13,60,142.8,603.2,421.4,409.4
2020,1,13,61,143.3,608.6,390.1,407.4
2020,1,13,62,142.5,618.1,374,399.4
2020,1,13,63,139.5,619.5,359,385.8
2020,1,13,64,137.2,612.1,335.8,386.4
2020,1,13,65,133.4,607.2,316.3,387.8
2020,1,13,66,131.2,610.8,296.1,377.1
2020,1,13,67,134.3,619.7,271.1,371.5
2020,1,13,68,132.5,623,253.9,368.3
2020,1,13,69,126.6,616.9,247.7,364.3
2020,1,13,70,120,610.2,249.2,349.7
2020,1,13,71,119.3,602,243.1,340.1
2020,1,13,72,124,602.1,237.5,344.5
2020,1,13,73,122.4,595.3,234.2,340.5
2020,1,13,74,113.2,580,237.8,331.6
2020,1,13,75,108.2,550.6,231.9,326.5
2020,1,13,76,110.6,513.4,230.6,331.7
2020,1,13,77,112.7,484.5,220.3,330.6
2020,1,13,78,111.8,464.5,207.5,317.7
2020,1,13,79,106.3,434.8,195.6,306.4
2020,1,13,80,103.3,399.4,178.6,308
2020,1,13,81,96.9,360.6,159,312.8
2020,1,13,82,90.9,330.1,144.6,292.3
2020,1,13,83,85.3,308.1,132.4,278.1
2020,1,13,84,79.9,298.5,123.3,265
2020,1,13,85,77.7,286.5,110.9,245.7
2020,1,13,86,71.1,268.8,95.6,230.8
2020,1,13,87,60.6,256.8,83.3,210.1
2020,1,13,88,49.7,254.1,80.4,199.1
2020,1,13,89,41.3,251.2,80.4,185.6
2020,1,13,90,39.4,246.5,70.7,166.6
2020,1,13,91,37.8,236.6,67.8,145.6
2020,1,13,92,35,238,73,122.7
2020,1,13,93,30.7,234.6,75.8,108.7
2020,1,13,94,27.1,233.9,80.3,103.8
2020,1,13,95,24.5,235.6,91.9,102.9
2020,1,13,96,20.9,236.9,113.3,90.6
2020,1,13,97,19.1,238.1,130.2,79.3
2020,1,13,98,22.7,241.2,136.9,71.6
2020,1,13,99,24.1,243,140.3,68.4
2020,1,13,100,23.1,238.1,150.9,65
2020,1,13,101,22.1,228.3,162.1,62.2
2020,1,13,102,26,218.9,174.5,61.1
2020,1,13,103,27.7,222.1,186.8,55.7
2020,1,13,104,23.4,219.7,180.2,49.9
2020,1,13,105,23.7,210,165.2,49.5
2020,1,13,106,22,187.7,151.9,49.3
2020,1,13,107,21.4,169.3,146.7,50.6
2020,1,13,108,21.8,160.2,149.5,54.6
2020,1,13,109,22.2,159.2,141.3,55
2020,1,13,110,21.1,157.5,134.8,56.7
2020,1,13,111,23.1,157.8,131.2,61.6
2020,1,13,112,23.1,156.6,132.4,65.7
2020,1,13,113,23.9,148.3,143.4,68.1
2020,1,13,114,23.8,143.3,154,63
2020,1,13,115,25.2,131.9,155.2,56.3
2020,1,13,116,26,121.2,156.4,49.3
2020,1,13,117,20.2,112.4,156.4,51.1
2020,1,13,118,17.4,105.8,155.7,49.9
2020,1,13,119,15.8,98.7,160.2,43.1
2020,1,13,120,22,91.2,162.7,41.2
2020,1,13,121,26.5,90.3,167.6,33.6
2020,1,13,122,26.1,84.9,175.9,31.5
2020,1,13,123,27.4,77.3,180.5,27.5
2020,1,13,124,27.1,77.6,186.2,22.9
2020,1,13,125,23.7,76.1,190.6,22.9
2020,1,13,126,23.8,75.3,197.6,20.5
2020,1,13,127,25.2,70.5,201.5,21.9
2020,1,13,128,27.6,62.1,204.6,19.2
2020,1,13,129,24.6,49.3,197,13.8
2020,1,13,130,21.6,53.7,189.9,13.2
2020,1,13,131,21.9,59.8,188.7,13.6
2020,1,13,132,20.3,54.4,183.5,10.9
2020,1,13,133,15.4,53,186.1,9.5
2020,1,13,134,12.1,45.2,180.4,12.7
2020,1,13,135,9,41.2,169.8,12.7
2020,1,13,136,8.4,39.1,165.7,15.5
2020,1,13,137,9.5,42.1,169.2,15.1
2020,1,13,138,6.3,44,169.4,19.1
2020,1,13,139,3.5,44.1,178.8,20.7
2020,1,13,140,5.9,43.4,188.9,22.9
2020,1,13,141,9.5,44.8,202.2,21.4
2020,1,13,142,12.4,46,205.2,23.8
2020,1,13,143,13.2,47.3,207.8,25.4
2020,1,13,144,16.1,43.7,215.5,24.3
2020,1,13,145,19.3,39.4,219.8,22.5
2020,1,13,146,20,45.9,204.6,26.5
2020,1,13,147,22.1,43.6,199.1,32.3
2020,1,13,148,30.1,41.6,211.6,34.4
2020,1,13,149,34.8,39.8,218.1,32.3
2020,1,13,150,36.9,40.3,215,37.4
2020,1,13,151,43.8,38.1,206.5,42.7
2020,1,13,152,50.9,38.1,200.9,46
2020,1,13,153,55.2,36.8,198.8,42.7
2020,1,13,154,56.1,40.1,204.3,41.1
2020,1,13,155,61,41.5,211.7,48.6
2020,1,13,156,70,44.1,211.6,59.8
2020,1,13,157,80.9,44.8,208.6,72.4
2020,1,13,158,92.1,42.9,215.5,78.6
2020,1,13,159,95.3,43.3,219.3,85.9
2020,1,13,160,93.4,53.9,216.7,97.2
2020,1,13,161,93.5,57.2,208.5,102.2
2020,1,13,162,103.5,62.3,207.5,104.8
2020,1,13,163,106.9,67.5,208.5,109.2
2020,1,13,164,104,68.6,213.9,122.8
2020,1,13,165,101.9,67.4,222.1,132.2
2020,1,13,166,100.5,72.1,222.8,134.7
2020,1,13,167,99.3,76.7,229.6,140.8
2020,1,13,168,96.8,82.9,233.8,147.6
2020,1,13,169,95.7,93.6,242.2,148.2
2020,1,13,170,95.9,101.1,250.6,153
2020,1,13,171,95.8,103.3,259.3,153.7
2020,1,13,172,94.5,110.6,261.3,166.4
2020,1,13,173,91.8,121,272.4,166.6
2020,1,13,174,92,130,281.4,166.4
2020,1,13,175,92.9,134.2,284.4,176.5
2020,1,13,176,89.4,142.1,295.9,181.3
2020,1,13,177,89.9,150.2,297.8,187.6
2020,1,13,178,89.3,162.5,308.4,192.9
2020,1,13,179,87.9,165.8,318,198.1
2020,1,13,180,87.4,172.1,323.3,204.7
2020,1,13,181,85.1,174.9,326.6,213.8
2020,1,13,182,85.6,185.7,339.1,218
2020,1,13,183,86.8,191.6,346.6,219.4
2020,1,13,184,82.5,199.7,350.2,225.1
2020,1,13,185,81.2,207.3,361.2,240.4
2020,1,13,186,83.2,216,364.5,248
2020,1,13,187,82.6,226.3,374.4,245.9
2020,1,13,188,80.9,229.7,382.5,249.2
2020,1,13,189,79.5,236.3,387.9,263.3
2020,1,13,190,78.4,247.7,394.9,271.9
2020,1,13,191,78.2,251.1,403.1,279.7
2020,1,13,192,78.5,255,410.9,280.3
2020,1,13,193,75.5,260.6,417.3,289.7
2020,1,13,194,75.6,271.8,424.2,298.3
2020,1,13,195,73.7,276.9,433.8,309.8
2020,1,13,196,73,286.4,437.2,313.8
2020,1,13,197,75.1,291.2,449.3,315
2020,1,13,198,72,297.9,452.1,324
2020,1,13,199,72.1,306.5,461.3,333
2020,1,13,200,69.2,315.9,469.3,339.8
2020,1,13,201,70.8,321.8,477,344.1
2020,1,13,202,72.1,326.3,480.5,350.7
2020,1,13,203,68.4,334.9,490.7,360.3
2020,1,13,204,65.2,347.6,500.2,368.9
2020,1,13,205,67.5,353.9,504.6,370.4
2020,1,13,206,66.9,356,510.1,376.3
2020,1,13,207,66.2,364.5,519.1,385.4
2020,1,13,208,63.5,373.7,528.3,389.2
2020,1,13,209,62.8,384.6,534.5,393
2020,1,13,210,61.8,387.9,542.3,397.5
2020,1,13,211,61.9,395.1,545.2,406
2020,1,13,212,61.1,401.1,556.6,415.7
2020,1,13,213,57.4,414.2,566.9,418.4
2020,1,13,214,59.8,419.3,568.7,424.7
2020,1,13,215,59.7,426.7,577.4,432.2
2020,1,13,216,57.4,433.2,584.3,440.4
2020,1,13,217,56.5,439,593.9,448.2
2020,1,13,218,55.1,450.3,599.4,452.6
2020,1,13,219,52.8,460.5,607.4,459.3
2020,1,13,220,54.7,461.5,613.1,469.1
2020,1,13,221,54.5,470.3,621.5,475.3
2020,1,13,222,51.1,479.1,630.7,479
2020,1,13,223,50.2,489.9,634.7,485.5
2020,1,13,224,50.7,494.9,644.9,493.1
2020,1,13,225,52.6,500,647.2,501.7
2020,1,13,226,49.5,509.2,661,505
2020,1,13,227,47.4,516.3,665.3,506.6
2020,1,13,228,47,528.2,670.2,519
2020,1,13,229,47.4,531.2,680.9,526.4
2020,1,13,230,51.2,540.1,687,531.5
2020,1,13,231,50,548,693.7,537.2
2020,1,13,232,46.3,552.9,702.3,544.8
2020,1,13,233,45.9,564.7,708.3,549.2
2020,1,13,234,47.5,571.6,715.1,558.4
2020,1,13,235,46.7,577.2,725.9,565.4
2020,1,13,236,41.3,584.2,732.1,572.3
2020,1,13,237,39.3,593.4,736.3,578.1
2020,1,13,238,41.7,601.6,750.5,585.9
2020,1,13,239,42.3,609.1,757,593.1
2020,1,13,240,42.3,615.4,756.5,598.9
2020,1,13,241,40.9,621.4,768.6,599.1
2020,1,13,242,37.6,632.3,777.7,606.7
2020,1,13,243,38,638.7,782.9,620.5
2020,1,13,244,37.1,647.4,789.5,622.9
2020,1,13,245,36.2,652.7,794.7,627.4
2020,1,13,246,35.8,657.8,804.3,632.2
2020,1,13,247,34.1,671.9,812.5,643.7
2020,1,13,248,31.1,676.7,816.9,647.5
2020,1,13,249,33.6,681.8,818.6,652.5
2020,1,13,250,35.7,682,819.5,650
2020,1,13,251,34.1,673.7,822.5,646.1
2020,1,13,252,31,663.6,816.3,633.1
2020,1,13,253,27.1,636.3,821.3,617.2
2020,1,13,254,28.5,599.1,821.9,599.4
2020,1,13,255,29,549,813.3,567.9
2020,1,13,256,30.9,498,804.3,526.5
2020,1,13,257,32.9,452.5,792.5,500.5
2020,1,13,258,32.3,430.3,771,493.6
2020,1,13,259,28.6,419.6,745.8,489.3
2020,1,13,260,26.1,435.6,727.3,468.2
2020,1,13,261,21.7,468.5,709.6,442
2020,1,13,262,21,513.6,696.7,419.6
2020,1,13,263,21.1,561.6,689.2,411.2
2020,1,13,264,22.4,609.1,692,422.1
2020,1,13,265,23.8,655.9,704.2,457.7
2020,1,13,266,27.4,689.7,727.3,516.7
2020,1,13,267,34.6,715.4,749.9,574.8
2020,1,13,268,45,726.2,761.8,624
2020,1,13,269,60.2,733.5,781.2,650.3
2020,1,13,270,71,746.6,797.1,657.1
2020,1,13,271,73,753,806.8,669.1
2020,1,13,272,68.6,754.2,818.5,677.9
2020,1,13,273,62,747.4,823.5,688.7
2020,1,13,274,60.1,736.3,816,691.7
2020,1,13,275,58.3,730.8,819.7,694.9
2020,1,13,276,57.4,722.3,828.1,696.7
2020,1,13,277,57.4,716.1,829.9,695.4
2020,1,13,278,57.3,707.9,827,694.8
2020,1,13,279,57.8,701.7,822.5,691.4
2020,1,13,280,65.2,701.4,820.5,698.8
2020,1,13,281,66.3,685.7,817.6,698.8
2020,1,13,282,61.6,672.5,808.8,694.5
2020,1,13,283,66.4,656.3,805.8,691
2020,1,13,284,76.2,631.8,799.7,678.6
2020,1,13,285,74.5,620.8,793.6,672
2020,1,13,286,57.5,622.4,788.9,661.4
2020,1,13,287,51.5,620.6,789.1,665.2
2020,1,13,288,53.2,614.8,802.7,671.5
2020,1,14,1,52.5,596.4,812.8,677.9
2020,1,14,2,46.5,583.7,812.6,684.6
2020,1,14,3,42.7,580.4,809.7,685.8
2020,1,14,4,47.1,579.9,809.9,691.7
2020,1,14,5,49.6,596.8,812.1,691.1
2020,1,14,6,45.7,608.5,812.6,685
2020,1,14,7,45.4,621.7,809.1,687.5
2020,1,14,8,53.1,627.7,812.4,694.1
2020,1,14,9,56.8,618.3,813.1,691.9
2020,1,14,10,51.4,601.1,814.8,684.5
2020,1,14,11,49.5,611.6,822.6,683.6
2020,1,14,12,53,648,820.7,690.1
2020,1,14,13,61.2,687.6,827,694.1
2020,1,14,14,68.2,721.2,828.2,695.5
2020,1,14,15,70.8,719,828.2,691.1
2020,1,14,16,71.1,715.7,823.9,687
2020,1,14,17,78.2,723.5,825.4,683.9
2020,1,14,18,85.4,730.1,826.1,689.4
2020,1,14,19,90.9,740.6,821.8,691
2020,1,14,20,92.9,749.8,814.2,687.8
2020,1,14,21,94.8,760.7,815.5,686.4
2020,1,14,22,96.7,767.3,811,690.4
2020,1,14,23,96.9,777,805.6,693.3
2020,1,14,24,93.2,782.9,806,696.6
2020,1,14,25,91.2,787.1,805.6,699.7
2020,1,14,26,93,788.8,789.1,701.7
2020,1,14,27,91.5,783.7,782,703.3
2020,1,14,28,81.8,784.9,785.2,701.4
2020,1,14,29,78.6,778.8,781.6,696
2020,1,14,30,81.3,779.3,773.6,695.9
2020,1,14,31,85.2,781.5,771.1,698.8
2020,1,14,32,84.2,785,786.5,691.8
2020,1,14,33,83.3,783.2,799.6,689.9
2020,1,14,34,82.5,782.9,810.5,689.1
2020,1,14,35,88.3,783.3,817.1,689.9
2020,1,14,36,100.3,788.5,820.3,686.3
2020,1,14,37,113.4,789.4,827.9,685.2
2020,1,14,38,125.2,786.5,826.1,681.6
2020,1,14,39,135.8,781.6,825.6,678.9
2020,1,14,40,143.6,787.4,824.2,676
2020,1,14,41,146.5,789.5,824.7,677.3
2020,1,14,42,146.4,785.4,823.6,684.8
2020,1,14,43,145.5,785.1,815.9,693.5
2020,1,14,44,144.3,787.8,816.1,695.6
2020,1,14,45,144.5,784.1,814.9,697.7
2020,1,14,46,146.2,785,811.6,695.9
2020,1,14,47,147.1,786.7,810.7,695.3
2020,1,14,48,145.4,786.4,814.2,690
2020,1,14,49,146.2,784.8,816.9,696.1
2020,1,14,50,146.5,785.7,808.3,699.7
2020,1,14,51,147.3,784.6,800.9,701.1
2020,1,14,52,145.6,782.6,789.3,705.6
2020,1,14,53,146.7,782,768.8,705.3
2020,1,14,54,146.8,779.4,730.7,703.3
2020,1,14,55,145.3,782.4,677.1,699.4
2020,1,14,56,145.9,785.2,617.7,704.2
2020,1,14,57,147.4,783.1,563.1,702.5
2020,1,14,58,145.8,783.3,522.8,701
2020,1,14,59,145.7,784.5,486.7,700.7
2020,1,14,60,146.3,780.7,459.9,702
2020,1,14,61,146.2,779.9,447,705.3
2020,1,14,62,145.2,784.5,436.9,704.2
2020,1,14,63,146.3,787.5,432.9,704.7
2020,1,14,64,146.8,788.7,424.3,698.6
2020,1,14,65,146.9,786.4,429.7,698.2
2020,1,14,66,146.6,784.4,442.5,704.2
2020,1,14,67,147.7,784.8,459.7,704.9
2020,1,14,68,146.3,788.9,461.2,704.7
2020,1,14,69,145.1,790.4,470.4,705.3
2020,1,14,70,146.1,784.3,480.7,703.2
2020,1,14,71,145.8,784.2,488.4,707.7
2020,1,14,72,145.5,786.3,480.8,705.5
2020,1,14,73,147.1,785.4,456.2,698.1
2020,1,14,74,147.8,782.2,434.9,698.6
2020,1,14,75,146.8,778.9,439.3,696.9
2020,1,14,76,142.7,782.7,461.9,705.6
2020,1,14,77,143.5,784.1,486.3,704.3
