Year,Month,Day,Period,VALUE
2020,2,14,19,53.989
2020,2,14,20,52.677
2020,2,14,21,50.635
2020,2,14,22,48.254
2020,2,14,23,44.508
2020,2,14,24,41.114
2020,2,15,1,37.827
2020,2,15,2,36.177
2020,2,15,3,35.095
2020,2,15,4,34.635
2020,2,15,5,34.541
2020,2,15,6,35.515
2020,2,15,7,36.529
2020,2,15,8,37.935
2020,2,15,9,41.262
2020,2,15,10,43.9
2020,2,15,11,44.819
2020,2,15,12,44.657
2020,2,15,13,43.589
2020,2,15,14,42.628
2020,2,15,15,41.533
2020,2,15,16,40.721
2020,2,15,17,40.681
2020,2,15,18,44.603
2020,2,15,19,48.741
2020,2,15,20,48.119
2020,2,15,21,46.74
2020,2,15,22,45.063
2020,2,15,23,42.574
2020,2,15,24,39.775
2020,2,16,1,37.3
2020,2,16,2,35.542
2020,2,16,3,34.46
2020,2,16,4,33.878
2020,2,16,5,33.783
2020,2,16,6,34.162
2020,2,16,7,34.974
2020,2,16,8,35.433
2020,2,16,9,37.016
2020,2,16,10,38.355
2020,2,16,11,39.41
2020,2,16,12,39.761
2020,2,16,13,39.531
2020,2,16,14,39.382
2020,2,16,15,38.801
2020,2,16,16,38.503
2020,2,16,17,38.733
2020,2,16,18,41.939
2020,2,16,19,46.97
2020,2,16,20,47.375
2020,2,16,21,46.753
2020,2,16,22,44.86
2020,2,16,23,42.344
2020,2,16,24,39.288
2020,2,17,1,36.61
2020,2,17,2,35.136
2020,2,17,3,34.338
2020,2,17,4,34.067
2020,2,17,5,34.554
2020,2,17,6,36.204
2020,2,17,7,38.652
2020,2,17,8,41.019
2020,2,17,9,44.157
2020,2,17,10,46.09
2020,2,17,11,47.321
2020,2,17,12,47.497
2020,2,17,13,47.064
2020,2,17,14,46.658
2020,2,17,15,46.172
2020,2,17,16,45.509
2020,2,17,17,45.36
2020,2,17,18,47.876
2020,2,17,19,53.082
2020,2,17,20,52.46
2020,2,17,21,51.284
2020,2,17,22,48.444
2020,2,17,23,44.251
2020,2,17,24,40.207
2020,2,18,1,37.435
2020,2,18,2,35.839
2020,2,18,3,35.014
2020,2,18,4,34.487
2020,2,18,5,35.163
2020,2,18,6,37.678
2020,2,18,7,42.777
2020,2,18,8,46.158
2020,2,18,9,48.484
2020,2,18,10,49.783
2020,2,18,11,51.013
2020,2,18,12,51.027
2020,2,18,13,50.81
2020,2,18,14,50.526
2020,2,18,15,49.958
2020,2,18,16,49.228
2020,2,18,17,48.62
2020,2,18,18,50.959
2020,2,18,19,56.193
2020,2,18,20,55.341
2020,2,18,21,53.38
2020,2,18,22,49.201
2020,2,18,23,44.819
2020,2,18,24,40.546
2020,2,19,1,37.476
2020,2,19,2,35.839
2020,2,19,3,34.676
2020,2,19,4,34.433
2020,2,19,5,34.892
2020,2,19,6,37.692
2020,2,19,7,43.332
2020,2,19,8,45.928
2020,2,19,9,48.457
2020,2,19,10,49.201
2020,2,19,11,50.513
2020,2,19,12,50.81
2020,2,19,13,50.648
2020,2,19,14,50.54
2020,2,19,15,50.107
2020,2,19,16,49.39
2020,2,19,17,48.836
2020,2,19,18,49.985
2020,2,19,19,54.665
2020,2,19,20,53.705
2020,2,19,21,51.541
2020,2,19,22,48.39
2020,2,19,23,44.129
2020,2,19,24,39.923
2020,2,20,1,37.043
2020,2,20,2,35.609
2020,2,20,3,34.717
2020,2,20,4,33.959
2020,2,20,5,34.798
2020,2,20,6,37.3
2020,2,20,7,42.074
2020,2,20,8,45.076
2020,2,20,9,47.632
2020,2,20,10,49.566
2020,2,20,11,50.391
2020,2,20,12,51.094
2020,2,20,13,51.094
2020,2,20,14,51.297
2020,2,20,15,50.865
2020,2,20,16,50.269
2020,2,20,17,49.444
2020,2,20,18,49.972
2020,2,20,19,53.245
2020,2,20,20,52.028
2020,2,20,21,50.053
2020,2,20,22,47.308
2020,2,20,23,43.304
2020,2,20,24,40.018
2020,2,21,1,36.596
2020,2,21,2,34.879
2020,2,21,3,34.203
2020,2,21,4,33.756
2020,2,21,5,34.122
2020,2,21,6,36.637
2020,2,21,7,40.884
2020,2,21,8,44.143
2020,2,21,9,47.254
2020,2,21,10,49.052
2020,2,21,11,50.202
2020,2,21,12,50.81
2020,2,21,13,50.689
2020,2,21,14,50.824
2020,2,21,15,49.634
2020,2,21,16,49.201
2020,2,21,17,48.552
2020,2,21,18,48.985
2020,2,21,19,51.784
2020,2,21,20,50.526
2020,2,21,21,48.809
2020,2,21,22,46.05
2020,2,21,23,42.912
2020,2,21,24,39.558
2020,2,22,1,36.745
2020,2,22,2,35.028
2020,2,22,3,33.973
2020,2,22,4,33.472
2020,2,22,5,33.432
2020,2,22,6,34.473
2020,2,22,7,35.596
2020,2,22,8,37.11
2020,2,22,9,39.842
2020,2,22,10,42.033
2020,2,22,11,43.304
2020,2,22,12,43.737
2020,2,22,13,43.751
2020,2,22,14,42.777
2020,2,22,15,41.993
2020,2,22,16,41.384
2020,2,22,17,41.127
2020,2,22,18,43.196
2020,2,22,19,47.091
2020,2,22,20,46.564
2020,2,22,21,45.117
2020,2,22,22,43.372
2020,2,22,23,40.897
2020,2,22,24,38.246
2020,2,23,1,35.893
2020,2,23,2,34.189
2020,2,23,3,33.445
2020,2,23,4,33.121
2020,2,23,5,32.999
2020,2,23,6,33.337
2020,2,23,7,33.04
2020,2,23,8,33.662
2020,2,23,9,35.65
2020,2,23,10,37.449
2020,2,23,11,39.044
2020,2,23,12,39.721
2020,2,23,13,39.91
2020,2,23,14,39.761
2020,2,23,15,39.734
2020,2,23,16,39.301
2020,2,23,17,39.491
2020,2,23,18,41.357
2020,2,23,19,46.063
2020,2,23,20,46.239
2020,2,23,21,45.306
2020,2,23,22,43.183
2020,2,23,23,40.397
2020,2,23,24,37.327
2020,2,24,1,34.527
2020,2,24,2,33.418
2020,2,24,3,32.864
2020,2,24,4,32.458
2020,2,24,5,32.945
2020,2,24,6,35.19
2020,2,24,7,39.585
2020,2,24,8,43.156
2020,2,24,9,46.658
2020,2,24,10,49.228
2020,2,24,11,50.405
2020,2,24,12,51.541
2020,2,24,13,51.662
2020,2,24,14,51.689
2020,2,24,15,51.662
2020,2,24,16,51.473
2020,2,24,17,52.122
2020,2,24,18,54.313
2020,2,24,19,56.68
2020,2,24,20,55.625
2020,2,24,21,52.771
2020,2,24,22,49.904
2020,2,24,23,45.401
2020,2,24,24,41.073
2020,2,25,1,37.854
2020,2,25,2,36.056
2020,2,25,3,35.149
2020,2,25,4,34.5
2020,2,25,5,34
2020,2,25,6,36.367
2020,2,25,7,40.519
2020,2,25,8,43.764
2020,2,25,9,46.361
2020,2,25,10,48.444
2020,2,25,11,49.945
2020,2,25,12,50.513
2020,2,25,13,50.54
2020,2,25,14,50.391
2020,2,25,15,50.053
2020,2,25,16,49.282
2020,2,25,17,48.254
2020,2,25,18,48.782
2020,2,25,19,52.677
2020,2,25,20,51.852
2020,2,25,21,49.85
2020,2,25,22,47.037
2020,2,25,23,42.98
2020,2,25,24,39.477
2020,2,26,1,36.434
2020,2,26,2,35.149
2020,2,26,3,34.216
2020,2,26,4,34.054
2020,2,26,5,34.297
2020,2,26,6,36.853
2020,2,26,7,40.992
2020,2,26,8,44.211
2020,2,26,9,46.713
2020,2,26,10,48.687
2020,2,26,11,49.999
2020,2,26,12,50.837
2020,2,26,13,50.702
2020,2,26,14,50.702
2020,2,26,15,50.324
2020,2,26,16,49.363
2020,2,26,17,48.484
2020,2,26,18,48.822
2020,2,26,19,52.636
2020,2,26,20,52.379
2020,2,26,21,51.027
2020,2,26,22,48.241
2020,2,26,23,43.994
2020,2,26,24,40.14
2020,2,27,1,37.273
2020,2,27,2,35.447
2020,2,27,3,34.608
2020,2,27,4,34.284
2020,2,27,5,34.73
2020,2,27,6,37.165
2020,2,27,7,41.587
2020,2,27,8,44.954
2020,2,27,9,47.862
2020,2,27,10,48.985
2020,2,27,11,50.297
2020,2,27,12,51.054
2020,2,27,13,50.743
2020,2,27,14,50.716
2020,2,27,15,50.513
2020,2,27,16,49.363
2020,2,27,17,48.904
2020,2,27,18,49.269
2020,2,27,19,53.245
2020,2,27,20,52.839
2020,2,27,21,51.203
2020,2,27,22,48.173
2020,2,27,23,44.075
2020,2,27,24,40.207
2020,2,28,1,37.354
2020,2,28,2,35.731
2020,2,28,3,34.744
2020,2,28,4,34.392
2020,2,28,5,34.676
2020,2,28,6,36.935
2020,2,28,7,41.506
2020,2,28,8,45.468
2020,2,28,9,48.809
2020,2,28,10,50.161
2020,2,28,11,51.676
2020,2,28,12,51.852
2020,2,28,13,51.189
2020,2,28,14,50.756
2020,2,28,15,50.297
2020,2,28,16,49.742
2020,2,28,17,49.215
2020,2,28,18,49.607
2020,2,28,19,53.38
2020,2,28,20,52.596
2020,2,28,21,50.986
2020,2,28,22,48.592
2020,2,28,23,44.887
2020,2,28,24,41.222
2020,2,29,1,38.219
2020,2,29,2,35.961
2020,2,29,3,34.852
2020,2,29,4,34.122
2020,2,29,5,34.243
2020,2,29,6,35.19
2020,2,29,7,36.069
2020,2,29,8,37.814
2020,2,29,9,40.505
2020,2,29,10,42.331
2020,2,29,11,43.304
2020,2,29,12,42.723
2020,2,29,13,41.925
2020,2,29,14,41.032
2020,2,29,15,39.95
2020,2,29,16,39.085
2020,2,29,17,39.288
2020,2,29,18,41.452
2020,2,29,19,46.875
2020,2,29,20,47.524
2020,2,29,21,46.307
2020,2,29,22,44.643
2020,2,29,23,41.925
2020,2,29,24,39.342
2020,3,1,1,35.555
2020,3,1,2,34.149
2020,3,1,3,33.554
2020,3,1,4,33.31
2020,3,1,5,33.215
2020,3,1,6,33.472
2020,3,1,7,33.242
2020,3,1,8,33.729
2020,3,1,9,35.352
2020,3,1,10,36.908
2020,3,1,11,38.355
2020,3,1,12,38.977
2020,3,1,13,39.153
2020,3,1,14,39.004
2020,3,1,15,38.99
2020,3,1,16,38.585
2020,3,1,17,38.76
2020,3,1,18,40.519
2020,3,1,19,45.266
2020,3,1,20,45.441
2020,3,1,21,44.481
2020,3,1,22,42.317
2020,3,1,23,39.612
2020,3,1,24,36.799
2020,3,2,1,34.419
2020,3,2,2,33.54
2020,3,2,3,33.107
2020,3,2,4,32.796
2020,3,2,5,33.161
2020,3,2,6,34.974
2020,3,2,7,38.842
2020,3,2,8,42.29
2020,3,2,9,45.888
2020,3,2,10,48.647
2020,3,2,11,49.945
2020,3,2,12,51.203
2020,3,2,13,51.351
2020,3,2,14,51.378
2020,3,2,15,51.351
2020,3,2,16,51.135
2020,3,2,17,51.879
2020,3,2,18,54.381
2020,3,2,19,57.167
2020,3,2,20,55.909
2020,3,2,21,52.609
2020,3,2,22,49.39
2020,3,2,23,44.562
2020,3,2,24,40.248
2020,3,3,1,37.273
2020,3,3,2,35.704
2020,3,3,3,34.933
2020,3,3,4,34.406
2020,3,3,5,34
2020,3,3,6,35.961
2020,3,3,7,39.721
2020,3,3,8,42.899
2020,3,3,9,45.577
2020,3,3,10,47.795
2020,3,3,11,49.431
2020,3,3,12,50.067
2020,3,3,13,50.094
2020,3,3,14,49.931
2020,3,3,15,49.553
2020,3,3,16,48.714
2020,3,3,17,47.592
2020,3,3,18,48.173
2020,3,3,19,52.501
2020,3,3,20,51.554
2020,3,3,21,49.336
2020,3,3,22,46.293
2020,3,3,23,42.114
2020,3,3,24,38.747
2020,3,4,1,36.015
2020,3,4,2,34.933
2020,3,4,3,34.176
2020,3,4,4,34.04
2020,3,4,5,34.23
2020,3,4,6,36.38
2020,3,4,7,40.167
2020,3,4,8,43.359
2020,3,4,9,45.942
2020,3,4,10,48.051
2020,3,4,11,49.499
2020,3,4,12,50.432
2020,3,4,13,50.269
2020,3,4,14,50.269
2020,3,4,15,49.864
2020,3,4,16,48.795
2020,3,4,17,47.849
2020,3,4,18,48.2
2020,3,4,19,52.447
2020,3,4,20,52.163
2020,3,4,21,50.635
2020,3,4,22,47.578
2020,3,4,23,43.129
2020,3,4,24,39.369
2020,3,5,1,36.745
2020,3,5,2,35.176
2020,3,5,3,34.487
2020,3,5,4,34.23
2020,3,5,5,34.595
2020,3,5,6,36.651
2020,3,5,7,40.748
2020,3,5,8,44.116
2020,3,5,9,47.159
2020,3,5,10,48.39
2020,3,5,11,49.823
2020,3,5,12,50.675
2020,3,5,13,50.324
2020,3,5,14,50.283
2020,3,5,15,50.067
2020,3,5,16,48.795
2020,3,5,17,48.295
2020,3,5,18,48.701
2020,3,5,19,53.15
2020,3,5,20,52.69
2020,3,5,21,50.837
2020,3,5,22,47.497
2020,3,5,23,43.21
2020,3,5,24,39.423
2020,3,6,1,36.826
2020,3,6,2,35.42
2020,3,6,3,34.595
2020,3,6,4,34.311
2020,3,6,5,34.554
2020,3,6,6,36.448
2020,3,6,7,40.667
2020,3,6,8,44.643
2020,3,6,9,48.187
2020,3,6,10,49.674
2020,3,6,11,51.365
2020,3,6,12,51.554
2020,3,6,13,50.824
2020,3,6,14,50.337
2020,3,6,15,49.823
2020,3,6,16,49.215
2020,3,6,17,48.633
2020,3,6,18,49.066
2020,3,6,19,53.299
2020,3,6,20,52.42
2020,3,6,21,50.594
2020,3,6,22,47.957
2020,3,6,23,44.048
2020,3,6,24,40.397
2020,3,7,1,37.597
2020,3,7,2,35.609
2020,3,7,3,34.69
2020,3,7,4,34.095
2020,3,7,5,34.189
2020,3,7,6,34.974
2020,3,7,7,35.704
2020,3,7,8,37.232
2020,3,7,9,39.707
2020,3,7,10,41.465
2020,3,7,11,42.439
2020,3,7,12,41.857
2020,3,7,13,41.073
2020,3,7,14,40.207
2020,3,7,15,39.18
2020,3,7,16,38.382
2020,3,7,17,38.571
2020,3,7,18,40.613
2020,3,7,19,46.118
2020,3,7,20,46.807
2020,3,7,21,45.509
2020,3,7,22,43.791
2020,3,7,23,41.073
2020,3,7,24,38.625
2020,3,8,1,36.312
2020,3,8,2,35.082
2020,3,8,3,34.379
2020,3,8,4,34.067
2020,3,8,5,33.905
2020,3,8,6,34.338
2020,3,8,7,34.081
2020,3,8,8,34.798
2020,3,8,9,36.056
2020,3,8,10,37.516
2020,3,8,11,38.436
2020,3,8,12,38.693
2020,3,8,13,38.679
2020,3,8,14,38.301
2020,3,8,15,38.111
2020,3,8,16,37.989
2020,3,8,17,38.273
2020,3,8,18,40.735
2020,3,8,19,45.374
2020,3,8,20,46.09
2020,3,8,21,44.954
2020,3,8,22,42.885
2020,3,8,23,39.694
2020,3,8,24,37.029
2020,3,9,1,35.095
2020,3,9,2,34.027
2020,3,9,3,33.54
2020,3,9,4,33.215
2020,3,9,5,33.662
2020,3,9,6,35.92
2020,3,9,7,39.694
2020,3,9,8,43.507
2020,3,9,9,46.577
2020,3,9,10,49.255
2020,3,9,11,50.865
2020,3,9,12,50.865
2020,3,9,13,51.297
2020,3,9,14,50.499
2020,3,9,15,50.053
2020,3,9,16,49.945
2020,3,9,17,50.364
2020,3,9,18,53.258
2020,3,9,19,57.032
2020,3,9,20,55.612
2020,3,9,21,52.068
2020,3,9,22,47.984
2020,3,9,23,43.291
2020,3,9,24,39.031
2020,3,10,1,36.502
2020,3,10,2,34.906
2020,3,10,3,34.338
2020,3,10,4,33.973
2020,3,10,5,34.46
2020,3,10,6,36.367
2020,3,10,7,39.978
2020,3,10,8,43.169
2020,3,10,9,45.834
2020,3,10,10,47.646
2020,3,10,11,49.228
2020,3,10,12,49.756
2020,3,10,13,49.756
2020,3,10,14,49.688
2020,3,10,15,49.147
2020,3,10,16,48.511
2020,3,10,17,47.754
2020,3,10,18,48.484
2020,3,10,19,53.096
2020,3,10,20,52.704
2020,3,10,21,50.675
2020,3,10,22,47.511
2020,3,10,23,43.075
2020,3,10,24,39.342
2020,3,11,1,36.421
2020,3,11,2,35.19
2020,3,11,3,34.351
2020,3,11,4,34.243
2020,3,11,5,34.676
2020,3,11,6,36.637
2020,3,11,7,40.099
2020,3,11,8,43.629
2020,3,11,9,46.361
2020,3,11,10,48.511
2020,3,11,11,49.296
2020,3,11,12,49.35
2020,3,11,13,49.769
2020,3,11,14,49.81
2020,3,11,15,49.688
2020,3,11,16,48.444
2020,3,11,17,47.943
2020,3,11,18,48.403
2020,3,11,19,52.744
2020,3,11,20,52.217
2020,3,11,21,50.391
2020,3,11,22,47.051
2020,3,11,23,42.574
2020,3,11,24,39.044
2020,3,12,1,36.312
2020,3,12,2,35.041
2020,3,12,3,34.487
2020,3,12,4,34.406
2020,3,12,5,34.419
2020,3,12,6,36.475
2020,3,12,7,40.045
2020,3,12,8,43.426
2020,3,12,9,46.55
2020,3,12,10,48.62
2020,3,12,11,49.769
2020,3,12,12,50.175
2020,3,12,13,50.134
2020,3,12,14,49.728
2020,3,12,15,49.066
2020,3,12,16,48.511
2020,3,12,17,48.051
2020,3,12,18,48.904
2020,3,12,19,53.515
2020,3,12,20,53.394
2020,3,12,21,50.635
2020,3,12,22,47.416
2020,3,12,23,43.075
2020,3,12,24,39.207
2020,3,13,1,36.475
2020,3,13,2,35.203
2020,3,13,3,34.433
2020,3,13,4,34.108
2020,3,13,5,34.676
2020,3,13,6,36.624
2020,3,13,7,40.086
2020,3,13,8,43.724
2020,3,13,9,46.794
2020,3,13,10,49.485
2020,3,13,11,51.608
2020,3,13,12,51.811
2020,3,13,13,50.716
2020,3,13,14,50.364
2020,3,13,15,48.985
2020,3,13,16,48.011
2020,3,13,17,47.646
2020,3,13,18,49.093
2020,3,13,19,53.461
2020,3,13,20,52.542
2020,3,13,21,50.432
2020,3,13,22,47.862
2020,3,13,23,43.967
2020,3,13,24,40.857
2020,3,14,1,38.49
2020,3,14,2,36.475
2020,3,14,3,35.325
2020,3,14,4,34.892
2020,3,14,5,34.987
2020,3,14,6,35.88
2020,3,14,7,36.434
2020,3,14,8,38.111
2020,3,14,9,41.195
2020,3,14,10,43.859
2020,3,14,11,44.819
2020,3,14,12,45.009
2020,3,14,13,44.373
2020,3,14,14,43.589
2020,3,14,15,43.007
2020,3,14,16,42.06
2020,3,14,17,41.979
2020,3,14,18,43.9
2020,3,14,19,49.079
2020,3,14,20,49.728
2020,3,14,21,48.484
2020,3,14,22,46.686
2020,3,14,23,43.602
2020,3,14,24,40.748
2020,3,15,1,38.436
2020,3,15,2,36.718
2020,3,15,3,35.92
2020,3,15,4,35.569
2020,3,15,5,35.515
2020,3,15,6,35.799
2020,3,15,7,35.623
2020,3,15,8,36.678
2020,3,15,9,38.571
2020,3,15,10,39.491
2020,3,15,11,40.451
2020,3,15,12,41.073
2020,3,15,13,41.168
2020,3,15,14,40.911
2020,3,15,15,40.491
2020,3,15,16,39.991
2020,3,15,17,40.153
2020,3,15,18,42.344
2020,3,15,19,47.889
2020,3,15,20,48.931
2020,3,15,21,48.363
2020,3,15,22,46.266
2020,3,15,23,42.723
2020,3,15,24,39.694
2020,3,16,1,36.962
2020,3,16,2,35.853
2020,3,16,3,35.488
2020,3,16,4,35.203
2020,3,16,5,35.866
2020,3,16,6,38.206
2020,3,16,7,41.911
2020,3,16,8,45.59
2020,3,16,9,48.565
2020,3,16,10,50.364
2020,3,16,11,51.297
2020,3,16,12,51.121
2020,3,16,13,52.23
2020,3,16,14,51.892
2020,3,16,15,49.417
2020,3,16,16,48.538
2020,3,16,17,48.051
2020,3,16,18,48.647
2020,3,16,19,53.515
2020,3,16,20,54.53
2020,3,16,21,52.988
2020,3,16,22,49.282
2020,3,16,23,44.819
2020,3,16,24,40.478
2020,3,17,1,37.651
2020,3,17,2,36.245
2020,3,17,3,35.447
2020,3,17,4,35.231
2020,3,17,5,35.555
2020,3,17,6,37.678
2020,3,17,7,41.546
2020,3,17,8,45.198
2020,3,17,9,47.808
2020,3,17,10,49.417
2020,3,17,11,50.391
2020,3,17,12,50.743
2020,3,17,13,50.445
2020,3,17,14,49.958
2020,3,17,15,49.404
2020,3,17,16,48.335
2020,3,17,17,47.781
2020,3,17,18,48.971
2020,3,17,19,53.204
2020,3,17,20,52.974
2020,3,17,21,51.419
2020,3,17,22,47.862
2020,3,17,23,43.399
2020,3,17,24,39.558
2020,3,18,1,36.853
2020,3,18,2,35.528
2020,3,18,3,34.933
2020,3,18,4,34.595
2020,3,18,5,34.757
2020,3,18,6,36.948
2020,3,18,7,40.464
2020,3,18,8,44.008
2020,3,18,9,47.064
2020,3,18,10,49.133
2020,3,18,11,50.215
2020,3,18,12,50.878
2020,3,18,13,50.283
2020,3,18,14,49.837
2020,3,18,15,49.323
2020,3,18,16,48.403
2020,3,18,17,47.646
2020,3,18,18,47.93
2020,3,18,19,51.771
2020,3,18,20,52.176
2020,3,18,21,50.689
2020,3,18,22,47.416
2020,3,18,23,43.183
2020,3,18,24,39.639
2020,3,19,1,37.205
2020,3,19,2,35.393
2020,3,19,3,34.825
2020,3,19,4,34.595
2020,3,19,5,35.055
2020,3,19,6,36.921
2020,3,19,7,40.464
2020,3,19,8,44.17
2020,3,19,9,46.983
2020,3,19,10,48.687
2020,3,19,11,49.864
2020,3,19,12,50.432
2020,3,19,13,50.378
2020,3,19,14,49.918
2020,3,19,15,49.417
2020,3,19,16,48.295
2020,3,19,17,47.578
2020,3,19,18,48.268
2020,3,19,19,52.42
2020,3,19,20,52.366
2020,3,19,21,50.621
2020,3,19,22,47.429
2020,3,19,23,43.007
2020,3,19,24,39.382
2020,3,20,1,36.935
2020,3,20,2,35.406
2020,3,20,3,34.635
2020,3,20,4,34.365
2020,3,20,5,34.771
2020,3,20,6,36.691
2020,3,20,7,39.802
2020,3,20,8,43.494
2020,3,20,9,46.875
2020,3,20,10,49.769
2020,3,20,11,50.932
2020,3,20,12,51.311
2020,3,20,13,51.405
2020,3,20,14,51.013
2020,3,20,15,50.026
2020,3,20,16,49.093
2020,3,20,17,48.687
2020,3,20,18,49.147
2020,3,20,19,52.285
2020,3,20,20,52.285
2020,3,20,21,49.864
2020,3,20,22,46.956
2020,3,20,23,43.521
2020,3,20,24,40.207
2020,3,21,1,37.313
2020,3,21,2,35.853
2020,3,21,3,34.757
2020,3,21,4,34.757
2020,3,21,5,34.838
2020,3,21,6,35.744
2020,3,21,7,36.001
2020,3,21,8,37.597
2020,3,21,9,40.113
2020,3,21,10,42.236
2020,3,21,11,43.183
2020,3,21,12,43.561
2020,3,21,13,43.048
2020,3,21,14,41.857
2020,3,21,15,40.992
2020,3,21,16,39.883
2020,3,21,17,39.382
2020,3,21,18,41.33
2020,3,21,19,45.32
2020,3,21,20,45.577
2020,3,21,21,44.697
2020,3,21,22,42.939
2020,3,21,23,40.735
2020,3,21,24,38.206
2020,3,22,1,36.123
2020,3,22,2,34.811
2020,3,22,3,34.108
2020,3,22,4,33.783
2020,3,22,5,33.783
2020,3,22,6,34.108
2020,3,22,7,33.824
2020,3,22,8,34.635
2020,3,22,9,36.001
2020,3,22,10,37.219
2020,3,22,11,38.057
2020,3,22,12,38.503
2020,3,22,13,38.409
2020,3,22,14,38.26
2020,3,22,15,37.962
2020,3,22,16,37.841
2020,3,22,17,38.206
2020,3,22,18,39.842
2020,3,22,19,44.846
2020,3,22,20,46.253
2020,3,22,21,45.604
2020,3,22,22,43.575
2020,3,22,23,40.546
2020,3,22,24,37.76
2020,3,23,1,35.271
2020,3,23,2,34.257
2020,3,23,3,33.675
2020,3,23,4,33.581
2020,3,23,5,34.054
2020,3,23,6,36.204
2020,3,23,7,39.315
2020,3,23,8,42.818
2020,3,23,9,45.901
2020,3,23,10,48.349
2020,3,23,11,49.593
2020,3,23,12,50.337
2020,3,23,13,50.067
2020,3,23,14,49.837
2020,3,23,15,49.133
2020,3,23,16,48.592
2020,3,23,17,47.822
2020,3,23,18,49.661
2020,3,23,19,54.232
2020,3,23,20,54.421
2020,3,23,21,52.285
2020,3,23,22,49.12
2020,3,23,23,43.967
2020,3,23,24,40.086
2020,3,24,1,37.367
2020,3,24,2,35.65
2020,3,24,3,35.028
2020,3,24,4,34.811
2020,3,24,5,35.447
2020,3,24,6,37.34
2020,3,24,7,40.748
2020,3,24,8,44.021
2020,3,24,9,47.132
2020,3,24,10,49.039
2020,3,24,11,49.891
2020,3,24,12,50.526
2020,3,24,13,50.148
2020,3,24,14,49.918
2020,3,24,15,49.269
2020,3,24,16,48.471
2020,3,24,17,47.957
2020,3,24,18,48.065
2020,3,24,19,52.542
2020,3,24,20,53.502
2020,3,24,21,51.378
2020,3,24,22,48.092
2020,3,24,23,44.062
2020,3,24,24,39.815
2020,3,25,1,37.435
2020,3,25,2,35.744
2020,3,25,3,35.028
2020,3,25,4,34.595
2020,3,25,5,35.001
2020,3,25,6,37.11
2020,3,25,7,40.478
2020,3,25,8,43.805
2020,3,25,9,46.523
2020,3,25,10,48.254
2020,3,25,11,49.607
2020,3,25,12,49.81
2020,3,25,13,49.823
2020,3,25,14,49.864
2020,3,25,15,49.607
2020,3,25,16,48.552
2020,3,25,17,47.849
2020,3,25,18,47.781
2020,3,25,19,51.541
2020,3,25,20,51.919
2020,3,25,21,50.148
2020,3,25,22,46.577
2020,3,25,23,42.561
2020,3,25,24,38.652
2020,3,26,1,36.231
2020,3,26,2,34.892
2020,3,26,3,34.162
2020,3,26,4,33.932
2020,3,26,5,34.338
2020,3,26,6,36.056
2020,3,26,7,39.261
2020,3,26,8,42.628
2020,3,26,9,45.82
2020,3,26,10,47.849
2020,3,26,11,49.958
2020,3,26,12,51.054
2020,3,26,13,51.405
2020,3,26,14,51.865
2020,3,26,15,51.974
2020,3,26,16,51.23
2020,3,26,17,49.864
2020,3,26,18,48.863
2020,3,26,19,51.554
2020,3,26,20,52.271
2020,3,26,21,49.363
2020,3,26,22,45.698
2020,3,26,23,41.465
2020,3,26,24,38.125
2020,3,27,1,35.542
2020,3,27,2,34.365
2020,3,27,3,33.324
2020,3,27,4,33.283
2020,3,27,5,33.554
2020,3,27,6,35.014
2020,3,27,7,37.908
2020,3,27,8,41.371
2020,3,27,9,44.725
2020,3,27,10,47.578
2020,3,27,11,49.769
2020,3,27,12,51.23
2020,3,27,13,51.974
2020,3,27,14,52.744
2020,3,27,15,52.068
2020,3,27,16,51
2020,3,27,17,49.201
2020,3,27,18,47.876
2020,3,27,19,50.215
2020,3,27,20,49.891
2020,3,27,21,47.592
2020,3,27,22,44.657
2020,3,27,23,40.897
2020,3,27,24,37.678
2020,3,28,1,35.433
2020,3,28,2,34.067
2020,3,28,3,33.351
2020,3,28,4,33.08
2020,3,28,5,33.013
2020,3,28,6,33.391
2020,3,28,7,33.743
2020,3,28,8,35.569
2020,3,28,9,38.111
2020,3,28,10,40.045
2020,3,28,11,41.668
2020,3,28,12,41.993
2020,3,28,13,41.749
2020,3,28,14,41.181
2020,3,28,15,40.491
2020,3,28,16,39.788
2020,3,28,17,39.788
2020,3,28,18,41.1
2020,3,28,19,44.792
2020,3,28,20,45.604
2020,3,28,21,43.845
2020,3,28,22,41.939
2020,3,28,23,39.382
2020,3,28,24,37.07
2020,3,29,1,35.149
2020,3,29,2,34.189
2020,3,29,3,33.405
2020,3,29,4,33.418
2020,3,29,5,33.31
2020,3,29,6,33.08
2020,3,29,7,32.918
2020,3,29,8,33.526
2020,3,29,9,34.703
2020,3,29,10,36.204
2020,3,29,11,37.57
2020,3,29,12,38.355
2020,3,29,13,38.571
2020,3,29,14,38.557
2020,3,29,15,38.273
2020,3,29,16,38.071
2020,3,29,17,38.098
2020,3,29,18,38.99
2020,3,29,19,43.25
2020,3,29,20,44.657
2020,3,29,21,43.927
2020,3,29,22,41.695
2020,3,29,23,38.72
2020,3,29,24,36.299
2020,3,30,1,34.379
2020,3,30,2,33.351
2020,3,30,3,32.958
2020,3,30,4,32.783
2020,3,30,5,33.107
2020,3,30,6,34.46
2020,3,30,7,37.476
2020,3,30,8,41.208
2020,3,30,9,44.386
2020,3,30,10,46.888
2020,3,30,11,48.62
2020,3,30,12,49.607
2020,3,30,13,49.553
2020,3,30,14,49.756
