Year,Month,Day,Period,VALUE
2020,2,14,19,37.663
2020,2,14,20,37.007
2020,2,14,21,36.288
2020,2,14,22,34.194
2020,2,14,23,31.973
2020,2,14,24,30.936
2020,2,15,1,30.407
2020,2,15,2,30.259
2020,2,15,3,30.418
2020,2,15,4,31.095
2020,2,15,5,32.702
2020,2,15,6,35.209
2020,2,15,7,37.271
2020,2,15,8,37.61
2020,2,15,9,36.341
2020,2,15,10,34.923
2020,2,15,11,33.623
2020,2,15,12,32.417
2020,2,15,13,31.55
2020,2,15,14,30.926
2020,2,15,15,30.682
2020,2,15,16,30.926
2020,2,15,17,31.835
2020,2,15,18,34.934
2020,2,15,19,36.097
2020,2,15,20,35.421
2020,2,15,21,34.299
2020,2,15,22,32.597
2020,2,15,23,30.725
2020,2,15,24,29.931
2020,2,16,1,29.434
2020,2,16,2,29.328
2020,2,16,3,29.519
2020,2,16,4,29.878
2020,2,16,5,31.052
2020,2,16,6,33.083
2020,2,16,7,34.712
2020,2,16,8,34.892
2020,2,16,9,34.194
2020,2,16,10,33.051
2020,2,16,11,32.248
2020,2,16,12,31.486
2020,2,16,13,30.968
2020,2,16,14,30.376
2020,2,16,15,30.249
2020,2,16,16,30.333
2020,2,16,17,31.518
2020,2,16,18,34.722
2020,2,16,19,36.351
2020,2,16,20,35.653
2020,2,16,21,34.543
2020,2,16,22,32.681
2020,2,16,23,30.577
2020,2,16,24,29.667
2020,2,17,1,29.508
2020,2,17,2,29.551
2020,2,17,3,29.984
2020,2,17,4,31.19
2020,2,17,5,34.109
2020,2,17,6,38.17
2020,2,17,7,40.032
2020,2,17,8,39.725
2020,2,17,9,37.864
2020,2,17,10,36.457
2020,2,17,11,34.754
2020,2,17,12,33.644
2020,2,17,13,32.829
2020,2,17,14,32.174
2020,2,17,15,31.994
2020,2,17,16,32.057
2020,2,17,17,33.274
2020,2,17,18,36.827
2020,2,17,19,38.868
2020,2,17,20,38.266
2020,2,17,21,36.838
2020,2,17,22,33.813
2020,2,17,23,31.169
2020,2,17,24,30.175
2020,2,18,1,29.91
2020,2,18,2,30.079
2020,2,18,3,30.651
2020,2,18,4,32.152
2020,2,18,5,36.097
2020,2,18,6,42.93
2020,2,18,7,45.056
2020,2,18,8,41.47
2020,2,18,9,37.843
2020,2,18,10,36.076
2020,2,18,11,34.786
2020,2,18,12,34.014
2020,2,18,13,33.221
2020,2,18,14,32.713
2020,2,18,15,32.512
2020,2,18,16,32.649
2020,2,18,17,33.675
2020,2,18,18,37.642
2020,2,18,19,39.683
2020,2,18,20,39.186
2020,2,18,21,37.864
2020,2,18,22,34.648
2020,2,18,23,31.825
2020,2,18,24,30.873
2020,2,19,1,30.566
2020,2,19,2,30.82
2020,2,19,3,31.401
2020,2,19,4,32.84
2020,2,19,5,37.07
2020,2,19,6,43.871
2020,2,19,7,46.018
2020,2,19,8,42.158
2020,2,19,9,38.139
2020,2,19,10,36.087
2020,2,19,11,34.68
2020,2,19,12,33.718
2020,2,19,13,33.03
2020,2,19,14,32.533
2020,2,19,15,32.269
2020,2,19,16,32.343
2020,2,19,17,33.125
2020,2,19,18,36.658
2020,2,19,19,38.921
2020,2,19,20,38.234
2020,2,19,21,37.144
2020,2,19,22,33.982
2020,2,19,23,31.317
2020,2,19,24,30.418
2020,2,20,1,30.217
2020,2,20,2,30.386
2020,2,20,3,30.926
2020,2,20,4,32.501
2020,2,20,5,36.415
2020,2,20,6,43.205
2020,2,20,7,45.14
2020,2,20,8,41.153
2020,2,20,9,37.578
2020,2,20,10,35.59
2020,2,20,11,34.289
2020,2,20,12,33.369
2020,2,20,13,32.872
2020,2,20,14,32.713
2020,2,20,15,32.501
2020,2,20,16,32.575
2020,2,20,17,33.231
2020,2,20,18,36.277
2020,2,20,19,37.991
2020,2,20,20,37.536
2020,2,20,21,36.129
2020,2,20,22,33.051
2020,2,20,23,30.481
2020,2,20,24,29.424
2020,2,21,1,29.128
2020,2,21,2,29.233
2020,2,21,3,29.635
2020,2,21,4,30.841
2020,2,21,5,34.479
2020,2,21,6,40.688
2020,2,21,7,42.623
2020,2,21,8,39.471
2020,2,21,9,36.351
2020,2,21,10,34.881
2020,2,21,11,33.834
2020,2,21,12,33.147
2020,2,21,13,32.935
2020,2,21,14,32.597
2020,2,21,15,32.3
2020,2,21,16,32.332
2020,2,21,17,32.607
2020,2,21,18,34.606
2020,2,21,19,36.066
2020,2,21,20,35.272
2020,2,21,21,34.268
2020,2,21,22,32.11
2020,2,21,23,30.302
2020,2,21,24,29.307
2020,2,22,1,28.8
2020,2,22,2,28.704
2020,2,22,3,28.916
2020,2,22,4,29.572
2020,2,22,5,30.968
2020,2,22,6,33.517
2020,2,22,7,35.283
2020,2,22,8,35.812
2020,2,22,9,34.892
2020,2,22,10,33.898
2020,2,22,11,33.083
2020,2,22,12,32.1
2020,2,22,13,31.349
2020,2,22,14,31.105
2020,2,22,15,31
2020,2,22,16,30.936
2020,2,22,17,31.803
2020,2,22,18,34.173
2020,2,22,19,35.198
2020,2,22,20,34.321
2020,2,22,21,32.956
2020,2,22,22,31.222
2020,2,22,23,29.265
2020,2,22,24,28.472
2020,2,23,1,27.848
2020,2,23,2,27.784
2020,2,23,3,27.742
2020,2,23,4,27.943
2020,2,23,5,28.789
2020,2,23,6,30.016
2020,2,23,7,31.158
2020,2,23,8,32.216
2020,2,23,9,32.808
2020,2,23,10,32.332
2020,2,23,11,31.856
2020,2,23,12,31.634
2020,2,23,13,31.285
2020,2,23,14,31.116
2020,2,23,15,31.148
2020,2,23,16,31.444
2020,2,23,17,32.279
2020,2,23,18,34.775
2020,2,23,19,36.647
2020,2,23,20,35.77
2020,2,23,21,33.94
2020,2,23,22,31.264
2020,2,23,23,28.863
2020,2,23,24,27.827
2020,2,24,1,27.393
2020,2,24,2,27.181
2020,2,24,3,27.456
2020,2,24,4,28.313
2020,2,24,5,30.883
2020,2,24,6,35.632
2020,2,24,7,37.07
2020,2,24,8,35.611
2020,2,24,9,34.162
2020,2,24,10,33.601
2020,2,24,11,33.369
2020,2,24,12,33.379
2020,2,24,13,33.284
2020,2,24,14,33.474
2020,2,24,15,33.474
2020,2,24,16,33.591
2020,2,24,17,34.056
2020,2,24,18,36.573
2020,2,24,19,38.266
2020,2,24,20,37.06
2020,2,24,21,35.146
2020,2,24,22,31.867
2020,2,24,23,29.328
2020,2,24,24,28.038
2020,2,25,1,27.594
2020,2,25,2,27.298
2020,2,25,3,27.245
2020,2,25,4,27.869
2020,2,25,5,29.783
2020,2,25,6,33.506
2020,2,25,7,34.86
2020,2,25,8,34.215
2020,2,25,9,33.972
2020,2,25,10,34.046
2020,2,25,11,34.183
2020,2,25,12,34.289
2020,2,25,13,34.215
2020,2,25,14,34.405
2020,2,25,15,34.268
2020,2,25,16,34.479
2020,2,25,17,35.093
2020,2,25,18,37.853
2020,2,25,19,38.9
2020,2,25,20,37.494
2020,2,25,21,35.706
2020,2,25,22,32.184
2020,2,25,23,29.529
2020,2,25,24,28.197
2020,2,26,1,27.552
2020,2,26,2,27.287
2020,2,26,3,27.16
2020,2,26,4,27.89
2020,2,26,5,29.91
2020,2,26,6,33.697
2020,2,26,7,35.146
2020,2,26,8,34.585
2020,2,26,9,34.173
2020,2,26,10,34.225
2020,2,26,11,34.151
2020,2,26,12,33.898
2020,2,26,13,33.866
2020,2,26,14,33.665
2020,2,26,15,33.612
2020,2,26,16,33.813
2020,2,26,17,34.225
2020,2,26,18,36.32
2020,2,26,19,38.477
2020,2,26,20,37.462
2020,2,26,21,35.59
2020,2,26,22,32.343
2020,2,26,23,29.667
2020,2,26,24,28.461
2020,2,27,1,27.975
2020,2,27,2,27.805
2020,2,27,3,27.932
2020,2,27,4,28.789
2020,2,27,5,31.507
2020,2,27,6,36.161
2020,2,27,7,37.441
2020,2,27,8,35.685
2020,2,27,9,34.204
2020,2,27,10,33.919
2020,2,27,11,33.728
2020,2,27,12,33.728
2020,2,27,13,33.972
2020,2,27,14,33.929
2020,2,27,15,33.813
2020,2,27,16,34.024
2020,2,27,17,34.035
2020,2,27,18,36.097
2020,2,27,19,38.107
2020,2,27,20,37.324
2020,2,27,21,35.473
2020,2,27,22,32.131
2020,2,27,23,29.614
2020,2,27,24,28.472
2020,2,28,1,28.102
2020,2,28,2,27.88
2020,2,28,3,28.049
2020,2,28,4,28.937
2020,2,28,5,31.391
2020,2,28,6,36.224
2020,2,28,7,37.578
2020,2,28,8,35.992
2020,2,28,9,34.532
2020,2,28,10,33.982
2020,2,28,11,33.898
2020,2,28,12,33.623
2020,2,28,13,33.379
2020,2,28,14,33.337
2020,2,28,15,33.178
2020,2,28,16,33.157
2020,2,28,17,33.295
2020,2,28,18,34.86
2020,2,28,19,36.489
2020,2,28,20,35.621
2020,2,28,21,34.257
2020,2,28,22,32.057
2020,2,28,23,29.921
2020,2,28,24,28.927
2020,2,29,1,28.25
2020,2,29,2,27.975
2020,2,29,3,27.784
2020,2,29,4,28.144
2020,2,29,5,29.022
2020,2,29,6,30.682
2020,2,29,7,32.004
2020,2,29,8,33.591
2020,2,29,9,33.972
2020,2,29,10,33.823
2020,2,29,11,33.231
2020,2,29,12,32.385
2020,2,29,13,31.528
2020,2,29,14,31.222
2020,2,29,15,30.968
2020,2,29,16,31.148
2020,2,29,17,31.655
2020,2,29,18,33.559
2020,2,29,19,35.251
2020,2,29,20,34.532
2020,2,29,21,33.379
2020,2,29,22,31.581
2020,2,29,23,29.804
2020,2,29,24,28.8
2020,3,1,1,27.446
2020,3,1,2,27.361
2020,3,1,3,27.298
2020,3,1,4,27.573
2020,3,1,5,28.609
2020,3,1,6,30.069
2020,3,1,7,31.349
2020,3,1,8,32.501
2020,3,1,9,33.147
2020,3,1,10,32.639
2020,3,1,11,32.11
2020,3,1,12,31.877
2020,3,1,13,31.486
2020,3,1,14,31.306
2020,3,1,15,31.338
2020,3,1,16,31.666
2020,3,1,17,32.575
2020,3,1,18,35.177
2020,3,1,19,37.049
2020,3,1,20,36.171
2020,3,1,21,34.331
2020,3,1,22,31.465
2020,3,1,23,28.704
2020,3,1,24,27.414
2020,3,2,1,26.854
2020,3,2,2,26.579
2020,3,2,3,26.928
2020,3,2,4,28.038
2020,3,2,5,31.052
2020,3,2,6,36.045
2020,3,2,7,37.451
2020,3,2,8,36.013
2020,3,2,9,34.553
2020,3,2,10,33.972
2020,3,2,11,33.728
2020,3,2,12,33.739
2020,3,2,13,33.644
2020,3,2,14,33.845
2020,3,2,15,33.845
2020,3,2,16,33.961
2020,3,2,17,34.447
2020,3,2,18,36.975
2020,3,2,19,38.604
2020,3,2,20,37.441
2020,3,2,21,35.547
2020,3,2,22,32.131
2020,3,2,23,29.265
2020,3,2,24,27.679
2020,3,3,1,27.118
2020,3,3,2,26.727
2020,3,3,3,26.663
2020,3,3,4,27.467
2020,3,3,5,29.794
2020,3,3,6,33.876
2020,3,3,7,35.262
2020,3,3,8,34.606
2020,3,3,9,34.352
2020,3,3,10,34.437
2020,3,3,11,34.574
2020,3,3,12,34.68
2020,3,3,13,34.606
2020,3,3,14,34.797
2020,3,3,15,34.659
2020,3,3,16,34.881
2020,3,3,17,35.495
2020,3,3,18,38.213
2020,3,3,19,39.207
2020,3,3,20,37.874
2020,3,3,21,36.108
2020,3,3,22,32.47
2020,3,3,23,29.498
2020,3,3,24,27.89
2020,3,4,1,27.065
2020,3,4,2,26.716
2020,3,4,3,26.536
2020,3,4,4,27.488
2020,3,4,5,29.942
2020,3,4,6,34.067
2020,3,4,7,35.547
2020,3,4,8,34.987
2020,3,4,9,34.564
2020,3,4,10,34.617
2020,3,4,11,34.543
2020,3,4,12,34.278
2020,3,4,13,34.247
2020,3,4,14,34.035
2020,3,4,15,33.982
2020,3,4,16,34.183
2020,3,4,17,34.617
2020,3,4,18,36.721
2020,3,4,19,38.816
2020,3,4,20,37.832
2020,3,4,21,35.992
2020,3,4,22,32.649
2020,3,4,23,29.656
2020,3,4,24,28.207
2020,3,5,1,27.594
2020,3,5,2,27.382
2020,3,5,3,27.552
2020,3,5,4,28.62
2020,3,5,5,31.74
2020,3,5,6,36.563
2020,3,5,7,37.821
2020,3,5,8,36.087
2020,3,5,9,34.596
2020,3,5,10,34.299
2020,3,5,11,34.109
2020,3,5,12,34.109
2020,3,5,13,34.352
2020,3,5,14,34.321
2020,3,5,15,34.183
2020,3,5,16,34.405
2020,3,5,17,34.416
2020,3,5,18,36.499
2020,3,5,19,38.456
2020,3,5,20,37.705
2020,3,5,21,35.886
2020,3,5,22,32.417
2020,3,5,23,29.603
2020,3,5,24,28.218
2020,3,6,1,27.763
2020,3,6,2,27.478
2020,3,6,3,27.689
2020,3,6,4,28.789
2020,3,6,5,31.613
2020,3,6,6,36.626
2020,3,6,7,37.948
2020,3,6,8,36.394
2020,3,6,9,34.923
2020,3,6,10,34.363
2020,3,6,11,34.278
2020,3,6,12,33.993
2020,3,6,13,33.739
2020,3,6,14,33.686
2020,3,6,15,33.527
2020,3,6,16,33.506
2020,3,6,17,33.654
2020,3,6,18,35.262
2020,3,6,19,36.88
2020,3,6,20,36.023
2020,3,6,21,34.648
2020,3,6,22,32.332
2020,3,6,23,29.952
2020,3,6,24,28.779
2020,3,7,1,27.943
2020,3,7,2,27.594
2020,3,7,3,27.361
2020,3,7,4,27.816
2020,3,7,5,28.895
2020,3,7,6,30.82
2020,3,7,7,32.279
2020,3,7,8,33.961
2020,3,7,9,34.352
2020,3,7,10,34.204
2020,3,7,11,33.591
2020,3,7,12,32.692
2020,3,7,13,31.761
2020,3,7,14,31.423
2020,3,7,15,31.148
2020,3,7,16,31.338
2020,3,7,17,31.909
2020,3,7,18,33.929
2020,3,7,19,35.653
2020,3,7,20,34.923
2020,3,7,21,33.739
2020,3,7,22,31.814
2020,3,7,23,29.815
2020,3,7,24,28.63
2020,3,8,1,28.112
2020,3,8,2,27.858
2020,3,8,3,27.911
2020,3,8,4,28.377
2020,3,8,5,29.223
2020,3,8,6,30.862
2020,3,8,7,32.174
2020,3,8,8,32.544
2020,3,8,9,32.459
2020,3,8,10,32.226
2020,3,8,11,31.814
2020,3,8,12,31.56
2020,3,8,13,31.327
2020,3,8,14,31.105
2020,3,8,15,30.894
2020,3,8,16,31.465
2020,3,8,17,32.438
2020,3,8,18,34.596
2020,3,8,19,36.721
2020,3,8,20,35.812
2020,3,8,21,34.247
2020,3,8,22,31.423
2020,3,8,23,28.704
2020,3,8,24,27.467
2020,3,9,1,26.991
2020,3,9,2,27.065
2020,3,9,3,27.266
2020,3,9,4,28.472
2020,3,9,5,31.444
2020,3,9,6,36.256
2020,3,9,7,37.303
2020,3,9,8,36.478
2020,3,9,9,35.198
2020,3,9,10,34.553
2020,3,9,11,34.067
2020,3,9,12,34.024
2020,3,9,13,33.633
2020,3,9,14,33.527
2020,3,9,15,33.39
2020,3,9,16,33.517
2020,3,9,17,34.352
2020,3,9,18,36.827
2020,3,9,19,38.181
2020,3,9,20,37.134
2020,3,9,21,35.188
2020,3,9,22,32.078
2020,3,9,23,29.244
2020,3,9,24,27.922
2020,3,10,1,27.245
2020,3,10,2,27.012
2020,3,10,3,27.055
2020,3,10,4,28.144
2020,3,10,5,30.936
2020,3,10,6,35.621
2020,3,10,7,36.933
2020,3,10,8,35.484
2020,3,10,9,34.278
2020,3,10,10,33.929
2020,3,10,11,33.781
2020,3,10,12,33.845
2020,3,10,13,33.654
2020,3,10,14,33.623
2020,3,10,15,33.57
2020,3,10,16,33.749
2020,3,10,17,34.236
2020,3,10,18,36.52
2020,3,10,19,38.53
2020,3,10,20,37.631
2020,3,10,21,35.727
2020,3,10,22,32.533
2020,3,10,23,29.762
2020,3,10,24,28.588
2020,3,11,1,27.805
2020,3,11,2,27.33
2020,3,11,3,27.467
2020,3,11,4,28.26
2020,3,11,5,31.179
2020,3,11,6,36.002
2020,3,11,7,37.356
2020,3,11,8,36.552
2020,3,11,9,35.167
2020,3,11,10,34.892
2020,3,11,11,34.363
2020,3,11,12,34.014
2020,3,11,13,33.623
2020,3,11,14,33.242
2020,3,11,15,33.358
2020,3,11,16,33.58
2020,3,11,17,34.067
2020,3,11,18,36.33
2020,3,11,19,38.794
2020,3,11,20,38.118
2020,3,11,21,36.679
2020,3,11,22,33.485
2020,3,11,23,30.693
2020,3,11,24,29.424
2020,3,12,1,28.874
2020,3,12,2,28.863
2020,3,12,3,29.096
2020,3,12,4,30.344
2020,3,12,5,33.644
2020,3,12,6,38.953
2020,3,12,7,39.937
2020,3,12,8,38.329
2020,3,12,9,36.478
2020,3,12,10,35.283
2020,3,12,11,34.373
2020,3,12,12,33.887
2020,3,12,13,33.623
2020,3,12,14,33.369
2020,3,12,15,33.178
2020,3,12,16,33.485
2020,3,12,17,34.458
2020,3,12,18,36.975
2020,3,12,19,38.572
2020,3,12,20,37.906
2020,3,12,21,36.309
2020,3,12,22,33.009
2020,3,12,23,30.005
2020,3,12,24,28.683
2020,3,13,1,28.102
2020,3,13,2,27.668
2020,3,13,3,28.006
2020,3,13,4,29.128
2020,3,13,5,32.353
2020,3,13,6,37.06
2020,3,13,7,38.519
2020,3,13,8,37.303
2020,3,13,9,36.224
2020,3,13,10,35.547
2020,3,13,11,34.797
2020,3,13,12,34.416
2020,3,13,13,33.898
2020,3,13,14,33.739
2020,3,13,15,33.358
2020,3,13,16,33.654
2020,3,13,17,34.458
2020,3,13,18,36.922
2020,3,13,19,38.636
2020,3,13,20,38.075
2020,3,13,21,36.838
2020,3,13,22,34.691
2020,3,13,23,31.846
2020,3,13,24,30.312
2020,3,14,1,29.741
2020,3,14,2,29.307
2020,3,14,3,29.413
2020,3,14,4,29.921
2020,3,14,5,31.095
2020,3,14,6,33.771
2020,3,14,7,36.045
2020,3,14,8,38.974
2020,3,14,9,41.629
2020,3,14,10,41.851
2020,3,14,11,41.269
2020,3,14,12,39.239
2020,3,14,13,38.593
2020,3,14,14,38.054
2020,3,14,15,37.959
2020,3,14,16,39.027
2020,3,14,17,40.603
2020,3,14,18,42.486
2020,3,14,19,43.11
2020,3,14,20,42.105
2020,3,14,21,40.836
2020,3,14,22,38.033
2020,3,14,23,35.156
2020,3,14,24,33.707
2020,3,15,1,32.798
2020,3,15,2,32.057
2020,3,15,3,31.645
2020,3,15,4,32.279
2020,3,15,5,33.411
2020,3,15,6,35.621
2020,3,15,7,37.261
2020,3,15,8,37.821
2020,3,15,9,37.515
2020,3,15,10,36.383
2020,3,15,11,35.156
2020,3,15,12,33.929
2020,3,15,13,32.755
2020,3,15,14,31.719
2020,3,15,15,31.264
2020,3,15,16,31.539
2020,3,15,17,32.766
2020,3,15,18,35.854
2020,3,15,19,39.112
2020,3,15,20,39.143
2020,3,15,21,37.62
2020,3,15,22,34.797
2020,3,15,23,32.205
2020,3,15,24,31.232
2020,3,16,1,30.82
2020,3,16,2,31
2020,3,16,3,31.518
2020,3,16,4,33.073
2020,3,16,5,36.774
2020,3,16,6,42.274
2020,3,16,7,43.638
2020,3,16,8,40.931
2020,3,16,9,38.223
2020,3,16,10,36.838
2020,3,16,11,35.526
2020,3,16,12,34.405
2020,3,16,13,33.348
2020,3,16,14,32.607
2020,3,16,15,32.523
2020,3,16,16,32.47
2020,3,16,17,33.178
2020,3,16,18,35.801
2020,3,16,19,39.249
2020,3,16,20,38.699
2020,3,16,21,37.589
2020,3,16,22,34.543
2020,3,16,23,31.698
2020,3,16,24,30.682
2020,3,17,1,30.259
2020,3,17,2,30.407
2020,3,17,3,30.851
2020,3,17,4,32.554
2020,3,17,5,36.245
2020,3,17,6,41.513
2020,3,17,7,42.306
2020,3,17,8,39.143
2020,3,17,9,36.415
2020,3,17,10,35.029
2020,3,17,11,33.919
2020,3,17,12,33.326
2020,3,17,13,32.734
2020,3,17,14,32.459
2020,3,17,15,32.269
2020,3,17,16,32.311
2020,3,17,17,32.956
2020,3,17,18,35.399
2020,3,17,19,37.747
2020,3,17,20,36.901
2020,3,17,21,35.346
2020,3,17,22,32.322
2020,3,17,23,29.424
2020,3,17,24,28.176
2020,3,18,1,27.647
2020,3,18,2,27.33
2020,3,18,3,27.53
2020,3,18,4,28.768
2020,3,18,5,31.825
2020,3,18,6,36.097
2020,3,18,7,37.166
2020,3,18,8,35.484
2020,3,18,9,34.405
2020,3,18,10,33.993
2020,3,18,11,33.379
2020,3,18,12,33.284
2020,3,18,13,32.999
2020,3,18,14,32.829
2020,3,18,15,32.702
2020,3,18,16,32.766
2020,3,18,17,32.882
2020,3,18,18,34.786
2020,3,18,19,37.081
2020,3,18,20,36.605
2020,3,18,21,35.399
2020,3,18,22,32.078
2020,3,18,23,29.392
2020,3,18,24,28.144
2020,3,19,1,27.605
2020,3,19,2,27.573
2020,3,19,3,27.858
2020,3,19,4,29.445
2020,3,19,5,32.702
2020,3,19,6,36.806
2020,3,19,7,38.054
2020,3,19,8,36.33
2020,3,19,9,34.797
2020,3,19,10,34.173
2020,3,19,11,33.749
2020,3,19,12,33.326
2020,3,19,13,32.924
2020,3,19,14,32.766
2020,3,19,15,32.618
2020,3,19,16,32.702
2020,3,19,17,33.231
2020,3,19,18,35.029
2020,3,19,19,37.419
2020,3,19,20,36.753
2020,3,19,21,35.346
2020,3,19,22,32.226
2020,3,19,23,29.403
2020,3,19,24,27.964
2020,3,20,1,27.562
2020,3,20,2,27.456
2020,3,20,3,27.668
2020,3,20,4,28.673
2020,3,20,5,31.433
2020,3,20,6,35.368
2020,3,20,7,36.584
2020,3,20,8,35.738
2020,3,20,9,34.416
2020,3,20,10,34.014
2020,3,20,11,33.644
2020,3,20,12,33.411
2020,3,20,13,32.956
2020,3,20,14,32.628
2020,3,20,15,32.501
2020,3,20,16,32.459
2020,3,20,17,32.66
2020,3,20,18,33.707
2020,3,20,19,35.59
2020,3,20,20,34.987
2020,3,20,21,33.982
2020,3,20,22,31.825
2020,3,20,23,29.339
2020,3,20,24,28.08
2020,3,21,1,27.509
2020,3,21,2,27.044
2020,3,21,3,26.906
2020,3,21,4,27.277
2020,3,21,5,28.229
2020,3,21,6,29.963
2020,3,21,7,31.232
2020,3,21,8,32.449
2020,3,21,9,33.358
2020,3,21,10,33.252
2020,3,21,11,33.009
2020,3,21,12,32.29
2020,3,21,13,31.497
2020,3,21,14,30.904
2020,3,21,15,30.661
2020,3,21,16,30.788
2020,3,21,17,31.571
2020,3,21,18,33.104
2020,3,21,19,35.643
2020,3,21,20,35.019
2020,3,21,21,33.591
2020,3,21,22,31.655
2020,3,21,23,29.783
2020,3,21,24,28.821
2020,3,22,1,28.63
2020,3,22,2,28.451
2020,3,22,3,28.535
2020,3,22,4,28.779
2020,3,22,5,29.667
2020,3,22,6,31.201
2020,3,22,7,32.427
2020,3,22,8,34.342
2020,3,22,9,35.473
2020,3,22,10,35.579
2020,3,22,11,34.775
2020,3,22,12,34.046
2020,3,22,13,33.474
2020,3,22,14,33.157
2020,3,22,15,33.358
2020,3,22,16,33.898
2020,3,22,17,34.997
2020,3,22,18,37.092
2020,3,22,19,39.588
2020,3,22,20,39.503
2020,3,22,21,37.525
2020,3,22,22,34.257
2020,3,22,23,31.581
2020,3,22,24,30.249
2020,3,23,1,29.72
2020,3,23,2,29.508
2020,3,23,3,29.572
2020,3,23,4,31.052
2020,3,23,5,34.247
2020,3,23,6,38.678
2020,3,23,7,39.757
2020,3,23,8,38.35
2020,3,23,9,37.092
2020,3,23,10,36.055
2020,3,23,11,35.272
2020,3,23,12,34.49
2020,3,23,13,33.834
2020,3,23,14,33.527
2020,3,23,15,33.252
2020,3,23,16,33.178
2020,3,23,17,34.183
2020,3,23,18,36.108
2020,3,23,19,38.837
2020,3,23,20,38.244
2020,3,23,21,36.721
2020,3,23,22,33.538
2020,3,23,23,30.703
2020,3,23,24,29.371
2020,3,24,1,28.884
2020,3,24,2,28.8
2020,3,24,3,29.276
2020,3,24,4,30.513
2020,3,24,5,33.57
2020,3,24,6,37.578
2020,3,24,7,38.414
2020,3,24,8,37.144
2020,3,24,9,35.674
2020,3,24,10,35.188
2020,3,24,11,34.68
2020,3,24,12,34.373
2020,3,24,13,34.342
2020,3,24,14,34.574
2020,3,24,15,34.881
2020,3,24,16,34.892
2020,3,24,17,35.325
2020,3,24,18,37.419
2020,3,24,19,40.423
2020,3,24,20,39.767
2020,3,24,21,38.34
2020,3,24,22,35.389
2020,3,24,23,32.597
2020,3,24,24,31.708
2020,3,25,1,31.602
2020,3,25,2,31.486
2020,3,25,3,31.994
2020,3,25,4,33.083
2020,3,25,5,36.764
2020,3,25,6,41.639
2020,3,25,7,41.851
2020,3,25,8,39.577
2020,3,25,9,37.123
2020,3,25,10,35.77
2020,3,25,11,34.564
2020,3,25,12,33.707
2020,3,25,13,33.062
2020,3,25,14,32.66
2020,3,25,15,32.205
2020,3,25,16,32.501
2020,3,25,17,32.766
2020,3,25,18,34.405
2020,3,25,19,37.515
2020,3,25,20,36.944
2020,3,25,21,35.822
2020,3,25,22,33.009
2020,3,25,23,30.344
2020,3,25,24,29.064
2020,3,26,1,28.63
2020,3,26,2,28.546
2020,3,26,3,29.022
2020,3,26,4,30.27
2020,3,26,5,33.453
2020,3,26,6,37.219
2020,3,26,7,37.874
2020,3,26,8,36.372
2020,3,26,9,34.987
2020,3,26,10,34.247
2020,3,26,11,33.813
2020,3,26,12,33.548
2020,3,26,13,33.305
2020,3,26,14,33.369
2020,3,26,15,33.189
2020,3,26,16,33.527
2020,3,26,17,33.443
2020,3,26,18,34.49
2020,3,26,19,37.166
2020,3,26,20,36.52
2020,3,26,21,34.955
2020,3,26,22,32.322
2020,3,26,23,29.455
2020,3,26,24,27.911
2020,3,27,1,27.414
2020,3,27,2,27.181
2020,3,27,3,27.203
2020,3,27,4,28.155
2020,3,27,5,30.502
2020,3,27,6,33.76
2020,3,27,7,34.828
2020,3,27,8,34.596
2020,3,27,9,34.215
2020,3,27,10,34.046
2020,3,27,11,33.802
2020,3,27,12,33.76
2020,3,27,13,33.686
2020,3,27,14,33.792
2020,3,27,15,33.633
2020,3,27,16,33.686
2020,3,27,17,33.718
2020,3,27,18,34.395
2020,3,27,19,36.372
2020,3,27,20,35.484
2020,3,27,21,34.183
2020,3,27,22,31.983
2020,3,27,23,29.54
2020,3,27,24,27.805
2020,3,28,1,27.118
2020,3,28,2,26.642
2020,3,28,3,26.6
2020,3,28,4,26.832
2020,3,28,5,27.922
2020,3,28,6,29.276
2020,3,28,7,30.407
2020,3,28,8,31.719
2020,3,28,9,32.353
2020,3,28,10,32.84
2020,3,28,11,32.628
2020,3,28,12,32.597
2020,3,28,13,32.47
2020,3,28,14,32.396
2020,3,28,15,32.501
2020,3,28,16,32.988
2020,3,28,17,33.284
2020,3,28,18,34.247
2020,3,28,19,35.896
2020,3,28,20,35.294
2020,3,28,21,33.644
2020,3,28,22,31.454
2020,3,28,23,29.191
2020,3,28,24,27.404
2020,3,29,1,26.505
2020,3,29,2,26.018
2020,3,29,3,25.764
2020,3,29,4,25.902
2020,3,29,5,26.208
2020,3,29,6,26.875
2020,3,29,7,27.869
2020,3,29,8,29.381
2020,3,29,9,30.386
2020,3,29,10,31.349
2020,3,29,11,31.676
2020,3,29,12,31.803
2020,3,29,13,31.899
2020,3,29,14,31.877
2020,3,29,15,31.973
2020,3,29,16,32.385
2020,3,29,17,33.125
2020,3,29,18,34.564
2020,3,29,19,36.944
2020,3,29,20,36.214
2020,3,29,21,34.405
2020,3,29,22,31.55
2020,3,29,23,28.63
2020,3,29,24,27.287
2020,3,30,1,26.579
2020,3,30,2,26.134
2020,3,30,3,26.156
2020,3,30,4,26.854
2020,3,30,5,29.011
2020,3,30,6,32.565
2020,3,30,7,34.173
2020,3,30,8,34.585
2020,3,30,9,34.701
2020,3,30,10,34.987
2020,3,30,11,34.966
2020,3,30,12,34.902
2020,3,30,13,34.818
