Year,Month,Day,Period,VALUE
2020,2,14,19,40.24
2020,2,14,20,39.769
2020,2,14,21,38.76
2020,2,14,22,37.535
2020,2,14,23,35.503
2020,2,14,24,33.403
2020,2,15,1,31.856
2020,2,15,2,31.156
2020,2,15,3,30.873
2020,2,15,4,30.806
2020,2,15,5,31.062
2020,2,15,6,31.963
2020,2,15,7,32.179
2020,2,15,8,31.977
2020,2,15,9,32.542
2020,2,15,10,33.148
2020,2,15,11,32.959
2020,2,15,12,32.623
2020,2,15,13,32.219
2020,2,15,14,31.64
2020,2,15,15,31.317
2020,2,15,16,31.263
2020,2,15,17,32.515
2020,2,15,18,36.835
2020,2,15,19,39.729
2020,2,15,20,39.258
2020,2,15,21,38.383
2020,2,15,22,37.347
2020,2,15,23,35.61
2020,2,15,24,34.09
2020,2,16,1,32.717
2020,2,16,2,31.95
2020,2,16,3,31.546
2020,2,16,4,31.304
2020,2,16,5,31.304
2020,2,16,6,31.761
2020,2,16,7,31.909
2020,2,16,8,31.788
2020,2,16,9,33.107
2020,2,16,10,34.251
2020,2,16,11,34.426
2020,2,16,12,34.13
2020,2,16,13,32.973
2020,2,16,14,32.3
2020,2,16,15,31.869
2020,2,16,16,31.721
2020,2,16,17,32.677
2020,2,16,18,36.66
2020,2,16,19,39.634
2020,2,16,20,39.365
2020,2,16,21,38.719
2020,2,16,22,37.427
2020,2,16,23,36.041
2020,2,16,24,34.318
2020,2,17,1,33.013
2020,2,17,2,32.421
2020,2,17,3,32.232
2020,2,17,4,32.057
2020,2,17,5,32.905
2020,2,17,6,34.722
2020,2,17,7,35.651
2020,2,17,8,34.991
2020,2,17,9,35.18
2020,2,17,10,35.18
2020,2,17,11,34.776
2020,2,17,12,34.036
2020,2,17,13,33.444
2020,2,17,14,32.973
2020,2,17,15,32.623
2020,2,17,16,32.421
2020,2,17,17,33.094
2020,2,17,18,37.212
2020,2,17,19,41.788
2020,2,17,20,41.788
2020,2,17,21,40.886
2020,2,17,22,38.76
2020,2,17,23,36.189
2020,2,17,24,33.888
2020,2,18,1,32.394
2020,2,18,2,31.882
2020,2,18,3,31.936
2020,2,18,4,32.327
2020,2,18,5,33.471
2020,2,18,6,36.485
2020,2,18,7,38.975
2020,2,18,8,38.019
2020,2,18,9,37.414
2020,2,18,10,37.158
2020,2,18,11,35.745
2020,2,18,12,34.991
2020,2,18,13,34.305
2020,2,18,14,33.807
2020,2,18,15,33.107
2020,2,18,16,32.798
2020,2,18,17,33.511
2020,2,18,18,37.696
2020,2,18,19,42.743
2020,2,18,20,42.932
2020,2,18,21,41.734
2020,2,18,22,39.258
2020,2,18,23,36.795
2020,2,18,24,34.197
2020,2,19,1,32.717
2020,2,19,2,32.031
2020,2,19,3,31.775
2020,2,19,4,32.057
2020,2,19,5,32.919
2020,2,19,6,35.651
2020,2,19,7,37.333
2020,2,19,8,36.835
2020,2,19,9,36.135
2020,2,19,10,35.691
2020,2,19,11,34.83
2020,2,19,12,33.847
2020,2,19,13,33.74
2020,2,19,14,33.363
2020,2,19,15,32.798
2020,2,19,16,32.636
2020,2,19,17,33.026
2020,2,19,18,36.66
2020,2,19,19,40.657
2020,2,19,20,40.819
2020,2,19,21,39.433
2020,2,19,22,37.737
2020,2,19,23,35.099
2020,2,19,24,32.798
2020,2,20,1,31.492
2020,2,20,2,31.088
2020,2,20,3,30.954
2020,2,20,4,31.196
2020,2,20,5,32.044
2020,2,20,6,34.588
2020,2,20,7,36.431
2020,2,20,8,35.624
2020,2,20,9,35.301
2020,2,20,10,34.789
2020,2,20,11,34.399
2020,2,20,12,33.901
2020,2,20,13,33.686
2020,2,20,14,33.417
2020,2,20,15,33.161
2020,2,20,16,32.919
2020,2,20,17,33.215
2020,2,20,18,36.149
2020,2,20,19,40.132
2020,2,20,20,40.105
2020,2,20,21,38.679
2020,2,20,22,36.754
2020,2,20,23,34.238
2020,2,20,24,31.627
2020,2,21,1,30.981
2020,2,21,2,30.658
2020,2,21,3,30.429
2020,2,21,4,30.564
2020,2,21,5,31.358
2020,2,21,6,33.363
2020,2,21,7,35.018
2020,2,21,8,34.52
2020,2,21,9,34.466
2020,2,21,10,34.238
2020,2,21,11,34.17
2020,2,21,12,33.807
2020,2,21,13,33.659
2020,2,21,14,33.403
2020,2,21,15,33.228
2020,2,21,16,32.865
2020,2,21,17,32.905
2020,2,21,18,35.328
2020,2,21,19,38.612
2020,2,21,20,37.979
2020,2,21,21,36.875
2020,2,21,22,35.543
2020,2,21,23,33.767
2020,2,21,24,31.842
2020,2,22,1,30.846
2020,2,22,2,30.241
2020,2,22,3,30.012
2020,2,22,4,30.066
2020,2,22,5,30.429
2020,2,22,6,31.169
2020,2,22,7,31.062
2020,2,22,8,30.914
2020,2,22,9,31.465
2020,2,22,10,31.856
2020,2,22,11,31.882
2020,2,22,12,31.6
2020,2,22,13,31.452
2020,2,22,14,31.331
2020,2,22,15,31.183
2020,2,22,16,31.048
2020,2,22,17,31.385
2020,2,22,18,33.942
2020,2,22,19,36.902
2020,2,22,20,36.337
2020,2,22,21,35.287
2020,2,22,22,34.238
2020,2,22,23,32.959
2020,2,22,24,31.64
2020,2,23,1,30.577
2020,2,23,2,30.025
2020,2,23,3,29.554
2020,2,23,4,29.433
2020,2,23,5,29.5
2020,2,23,6,30.025
2020,2,23,7,29.945
2020,2,23,8,29.837
2020,2,23,9,30.469
2020,2,23,10,31.008
2020,2,23,11,31.088
2020,2,23,12,31.183
2020,2,23,13,31.021
2020,2,23,14,30.954
2020,2,23,15,30.967
2020,2,23,16,30.914
2020,2,23,17,31.358
2020,2,23,18,34.332
2020,2,23,19,37.427
2020,2,23,20,36.916
2020,2,23,21,35.893
2020,2,23,22,34.493
2020,2,23,23,32.771
2020,2,23,24,30.967
2020,2,24,1,29.985
2020,2,24,2,29.5
2020,2,24,3,29.245
2020,2,24,4,29.352
2020,2,24,5,29.877
2020,2,24,6,31.465
2020,2,24,7,32.582
2020,2,24,8,32.663
2020,2,24,9,32.986
2020,2,24,10,33.592
2020,2,24,11,33.686
2020,2,24,12,34.022
2020,2,24,13,34.103
2020,2,24,14,34.049
2020,2,24,15,33.874
2020,2,24,16,33.471
2020,2,24,17,33.982
2020,2,24,18,37.212
2020,2,24,19,40.307
2020,2,24,20,39.729
2020,2,24,21,38.114
2020,2,24,22,35.92
2020,2,24,23,33.471
2020,2,24,24,31.142
2020,2,25,1,30.052
2020,2,25,2,29.42
2020,2,25,3,29.15
2020,2,25,4,28.935
2020,2,25,5,28.72
2020,2,25,6,29.85
2020,2,25,7,31.142
2020,2,25,8,31.169
2020,2,25,9,31.95
2020,2,25,10,32.744
2020,2,25,11,33.524
2020,2,25,12,33.457
2020,2,25,13,33
2020,2,25,14,32.69
2020,2,25,15,32.542
2020,2,25,16,32.273
2020,2,25,17,32.084
2020,2,25,18,34.52
2020,2,25,19,38.652
2020,2,25,20,38.531
2020,2,25,21,37.198
2020,2,25,22,35.072
2020,2,25,23,32.582
2020,2,25,24,30.631
2020,2,26,1,29.581
2020,2,26,2,29.204
2020,2,26,3,28.989
2020,2,26,4,29.056
2020,2,26,5,29.595
2020,2,26,6,31.237
2020,2,26,7,32.327
2020,2,26,8,32.555
2020,2,26,9,32.703
2020,2,26,10,32.851
2020,2,26,11,33.161
2020,2,26,12,33.215
2020,2,26,13,32.044
2020,2,26,14,31.829
2020,2,26,15,31.708
2020,2,26,16,31.411
2020,2,26,17,31.654
2020,2,26,18,33.726
2020,2,26,19,37.535
2020,2,26,20,37.548
2020,2,26,21,37.158
2020,2,26,22,34.399
2020,2,26,23,31.936
2020,2,26,24,30.281
2020,2,27,1,29.487
2020,2,27,2,29.029
2020,2,27,3,28.908
2020,2,27,4,29.029
2020,2,27,5,29.581
2020,2,27,6,31.237
2020,2,27,7,32.071
2020,2,27,8,32.071
2020,2,27,9,32.165
2020,2,27,10,32.246
2020,2,27,11,32.071
2020,2,27,12,31.977
2020,2,27,13,32.057
2020,2,27,14,32.004
2020,2,27,15,32.017
2020,2,27,16,31.708
2020,2,27,17,31.936
2020,2,27,18,33.901
2020,2,27,19,37.723
2020,2,27,20,37.629
2020,2,27,21,38.019
2020,2,27,22,36.055
2020,2,27,23,33.659
2020,2,27,24,31.506
2020,2,28,1,30.429
2020,2,28,2,30.066
2020,2,28,3,29.85
2020,2,28,4,29.945
2020,2,28,5,30.496
2020,2,28,6,32.273
2020,2,28,7,33.04
2020,2,28,8,33.282
2020,2,28,9,33.605
2020,2,28,10,33.969
2020,2,28,11,33.78
2020,2,28,12,33.78
2020,2,28,13,33.457
2020,2,28,14,33.363
2020,2,28,15,33.161
2020,2,28,16,32.636
2020,2,28,17,32.959
2020,2,28,18,35.395
2020,2,28,19,39.325
2020,2,28,20,38.76
2020,2,28,21,37.764
2020,2,28,22,36.418
2020,2,28,23,34.641
2020,2,28,24,32.703
2020,2,29,1,31.465
2020,2,29,2,30.671
2020,2,29,3,30.321
2020,2,29,4,30.268
2020,2,29,5,30.523
2020,2,29,6,31.304
2020,2,29,7,30.927
2020,2,29,8,31.075
2020,2,29,9,31.829
2020,2,29,10,32.394
2020,2,29,11,32.232
2020,2,29,12,31.788
2020,2,29,13,31.465
2020,2,29,14,31.102
2020,2,29,15,30.86
2020,2,29,16,30.752
2020,2,29,17,30.954
2020,2,29,18,33.134
2020,2,29,19,37.198
2020,2,29,20,37.118
2020,2,29,21,36.014
2020,2,29,22,35.005
2020,2,29,23,33.901
2020,2,29,24,32.354
2020,3,1,1,29.648
2020,3,1,2,29.029
2020,3,1,3,28.504
2020,3,1,4,28.356
2020,3,1,5,28.437
2020,3,1,6,29.029
2020,3,1,7,28.935
2020,3,1,8,28.814
2020,3,1,9,29.527
2020,3,1,10,30.146
2020,3,1,11,30.227
2020,3,1,12,30.335
2020,3,1,13,30.16
2020,3,1,14,30.079
2020,3,1,15,30.093
2020,3,1,16,30.039
2020,3,1,17,30.537
2020,3,1,18,33.942
2020,3,1,19,37.495
2020,3,1,20,36.889
2020,3,1,21,35.718
2020,3,1,22,34.103
2020,3,1,23,32.152
2020,3,1,24,30.106
2020,3,2,1,28.989
2020,3,2,2,28.437
2020,3,2,3,28.155
2020,3,2,4,28.276
2020,3,2,5,28.854
2020,3,2,6,30.658
2020,3,2,7,31.936
2020,3,2,8,32.017
2020,3,2,9,32.394
2020,3,2,10,33.08
2020,3,2,11,33.188
2020,3,2,12,33.578
2020,3,2,13,33.672
2020,3,2,14,33.619
2020,3,2,15,33.403
2020,3,2,16,32.946
2020,3,2,17,33.538
2020,3,2,18,37.239
2020,3,2,19,40.792
2020,3,2,20,40.119
2020,3,2,21,38.262
2020,3,2,22,35.758
2020,3,2,23,32.946
2020,3,2,24,30.294
2020,3,3,1,29.07
2020,3,3,2,28.343
2020,3,3,3,28.047
2020,3,3,4,27.805
2020,3,3,5,27.576
2020,3,3,6,28.841
2020,3,3,7,30.294
2020,3,3,8,30.321
2020,3,3,9,31.21
2020,3,3,10,32.111
2020,3,3,11,33
2020,3,3,12,32.932
2020,3,3,13,32.407
2020,3,3,14,32.057
2020,3,3,15,31.882
2020,3,3,16,31.573
2020,3,3,17,31.371
2020,3,3,18,34.143
2020,3,3,19,38.894
2020,3,3,20,38.746
2020,3,3,21,37.212
2020,3,3,22,34.776
2020,3,3,23,31.936
2020,3,3,24,29.716
2020,3,4,1,28.531
2020,3,4,2,28.101
2020,3,4,3,27.872
2020,3,4,4,27.939
2020,3,4,5,28.545
2020,3,4,6,30.389
2020,3,4,7,31.64
2020,3,4,8,31.896
2020,3,4,9,32.071
2020,3,4,10,32.232
2020,3,4,11,32.596
2020,3,4,12,32.65
2020,3,4,13,31.317
2020,3,4,14,31.075
2020,3,4,15,30.94
2020,3,4,16,30.591
2020,3,4,17,30.873
2020,3,4,18,33.242
2020,3,4,19,37.602
2020,3,4,20,37.629
2020,3,4,21,37.172
2020,3,4,22,34.009
2020,3,4,23,31.196
2020,3,4,24,29.325
2020,3,5,1,28.424
2020,3,5,2,27.912
2020,3,5,3,27.764
2020,3,5,4,27.912
2020,3,5,5,28.531
2020,3,5,6,30.389
2020,3,5,7,31.358
2020,3,5,8,31.358
2020,3,5,9,31.465
2020,3,5,10,31.546
2020,3,5,11,31.358
2020,3,5,12,31.25
2020,3,5,13,31.344
2020,3,5,14,31.277
2020,3,5,15,31.29
2020,3,5,16,30.94
2020,3,5,17,31.196
2020,3,5,18,33.444
2020,3,5,19,37.818
2020,3,5,20,37.723
2020,3,5,21,38.167
2020,3,5,22,35.907
2020,3,5,23,33.174
2020,3,5,24,30.712
2020,3,6,1,29.487
2020,3,6,2,29.083
2020,3,6,3,28.841
2020,3,6,4,28.935
2020,3,6,5,29.554
2020,3,6,6,31.573
2020,3,6,7,32.461
2020,3,6,8,32.744
2020,3,6,9,33.094
2020,3,6,10,33.524
2020,3,6,11,33.296
2020,3,6,12,33.296
2020,3,6,13,32.932
2020,3,6,14,32.825
2020,3,6,15,32.596
2020,3,6,16,32.004
2020,3,6,17,32.354
2020,3,6,18,35.153
2020,3,6,19,39.661
2020,3,6,20,39.015
2020,3,6,21,37.858
2020,3,6,22,36.324
2020,3,6,23,34.278
2020,3,6,24,32.071
2020,3,7,1,30.658
2020,3,7,2,29.77
2020,3,7,3,29.352
2020,3,7,4,29.299
2020,3,7,5,29.595
2020,3,7,6,30.483
2020,3,7,7,30.052
2020,3,7,8,30.214
2020,3,7,9,31.075
2020,3,7,10,31.721
2020,3,7,11,31.533
2020,3,7,12,31.035
2020,3,7,13,30.658
2020,3,7,14,30.254
2020,3,7,15,29.971
2020,3,7,16,29.85
2020,3,7,17,30.079
2020,3,7,18,32.569
2020,3,7,19,37.212
2020,3,7,20,37.118
2020,3,7,21,35.866
2020,3,7,22,34.695
2020,3,7,23,33.444
2020,3,7,24,31.667
2020,3,8,1,30.416
2020,3,8,2,29.675
2020,3,8,3,29.433
2020,3,8,4,29.46
2020,3,8,5,29.622
2020,3,8,6,30.416
2020,3,8,7,29.743
2020,3,8,8,29.743
2020,3,8,9,30.241
2020,3,8,10,30.712
2020,3,8,11,30.416
2020,3,8,12,30.281
2020,3,8,13,30.254
2020,3,8,14,29.971
2020,3,8,15,29.891
2020,3,8,16,29.904
2020,3,8,17,30.16
2020,3,8,18,32.919
2020,3,8,19,37.185
2020,3,8,20,36.781
2020,3,8,21,35.772
2020,3,8,22,33.713
2020,3,8,23,31.923
2020,3,8,24,29.945
2020,3,9,1,29.11
2020,3,9,2,28.545
2020,3,9,3,28.383
2020,3,9,4,28.504
2020,3,9,5,29.029
2020,3,9,6,30.86
2020,3,9,7,32.3
2020,3,9,8,33.04
2020,3,9,9,33.942
2020,3,9,10,33.969
2020,3,9,11,33.726
2020,3,9,12,33.403
2020,3,9,13,33.43
2020,3,9,14,33.228
2020,3,9,15,32.851
2020,3,9,16,32.461
2020,3,9,17,32.69
2020,3,9,18,35.422
2020,3,9,19,40.428
2020,3,9,20,40.28
2020,3,9,21,38.437
2020,3,9,22,35.987
2020,3,9,23,33.067
2020,3,9,24,30.685
2020,3,10,1,29.339
2020,3,10,2,28.679
2020,3,10,3,28.289
2020,3,10,4,28.383
2020,3,10,5,28.774
2020,3,10,6,30.362
2020,3,10,7,31.21
2020,3,10,8,32.031
2020,3,10,9,32.717
2020,3,10,10,33.242
2020,3,10,11,33.121
2020,3,10,12,33.08
2020,3,10,13,32.973
2020,3,10,14,32.825
2020,3,10,15,32.448
2020,3,10,16,32.192
2020,3,10,17,32.461
2020,3,10,18,35.435
2020,3,10,19,40.953
2020,3,10,20,40.819
2020,3,10,21,39.54
2020,3,10,22,36.849
2020,3,10,23,33.78
2020,3,10,24,31.263
2020,3,11,1,29.971
2020,3,11,2,29.272
2020,3,11,3,28.908
2020,3,11,4,28.976
2020,3,11,5,29.689
2020,3,11,6,31.721
2020,3,11,7,32.703
2020,3,11,8,32.986
2020,3,11,9,33.578
2020,3,11,10,34.009
2020,3,11,11,33.78
2020,3,11,12,33.336
2020,3,11,13,33.174
2020,3,11,14,32.744
2020,3,11,15,32.232
2020,3,11,16,32.084
2020,3,11,17,32.3
2020,3,11,18,35.072
2020,3,11,19,40.953
2020,3,11,20,41.061
2020,3,11,21,39.715
2020,3,11,22,37.077
2020,3,11,23,33.955
2020,3,11,24,31.317
2020,3,12,1,29.958
2020,3,12,2,29.393
2020,3,12,3,29.029
2020,3,12,4,29.07
2020,3,12,5,29.743
2020,3,12,6,31.896
2020,3,12,7,33.067
2020,3,12,8,33.309
2020,3,12,9,33.834
2020,3,12,10,33.969
2020,3,12,11,33.282
2020,3,12,12,33.188
2020,3,12,13,33.188
2020,3,12,14,32.825
2020,3,12,15,32.69
2020,3,12,16,32.192
2020,3,12,17,32.3
2020,3,12,18,35.207
2020,3,12,19,41.088
2020,3,12,20,41.142
2020,3,12,21,39.688
2020,3,12,22,37.347
2020,3,12,23,34.44
2020,3,12,24,31.856
2020,3,13,1,30.375
2020,3,13,2,29.527
2020,3,13,3,29.231
2020,3,13,4,29.379
2020,3,13,5,30.133
2020,3,13,6,32.259
2020,3,13,7,33.578
2020,3,13,8,34.143
2020,3,13,9,34.722
2020,3,13,10,33.834
2020,3,13,11,34.763
2020,3,13,12,34.426
2020,3,13,13,33.632
2020,3,13,14,33.067
2020,3,13,15,32.771
2020,3,13,16,32.542
2020,3,13,17,33.82
2020,3,13,18,37.656
2020,3,13,19,42.689
2020,3,13,20,42.461
2020,3,13,21,41.357
2020,3,13,22,39.998
2020,3,13,23,37.495
2020,3,13,24,34.843
2020,3,14,1,32.932
2020,3,14,2,31.936
2020,3,14,3,31.075
2020,3,14,4,30.819
2020,3,14,5,31.115
2020,3,14,6,32.004
2020,3,14,7,31.963
2020,3,14,8,32.354
2020,3,14,9,32.946
2020,3,14,10,33.82
2020,3,14,11,33.551
2020,3,14,12,33.04
2020,3,14,13,32.569
2020,3,14,14,32.367
2020,3,14,15,31.438
2020,3,14,16,31.721
2020,3,14,17,32.825
2020,3,14,18,35.826
2020,3,14,19,41.303
2020,3,14,20,41.357
2020,3,14,21,40.375
2020,3,14,22,38.477
2020,3,14,23,36.431
2020,3,14,24,33.969
2020,3,15,1,32.192
2020,3,15,2,31.371
2020,3,15,3,30.819
2020,3,15,4,30.698
2020,3,15,5,30.981
2020,3,15,6,31.452
2020,3,15,7,30.806
2020,3,15,8,30.967
2020,3,15,9,31.438
2020,3,15,10,31.465
2020,3,15,11,31.411
2020,3,15,12,30.981
2020,3,15,13,30.658
2020,3,15,14,30.187
2020,3,15,15,29.85
2020,3,15,16,29.823
2020,3,15,17,30.375
2020,3,15,18,33.484
2020,3,15,19,38.948
2020,3,15,20,39.715
2020,3,15,21,38.719
2020,3,15,22,36.983
2020,3,15,23,34.763
2020,3,15,24,32.286
2020,3,16,1,30.954
2020,3,16,2,30.268
2020,3,16,3,29.998
2020,3,16,4,30.294
2020,3,16,5,31.452
2020,3,16,6,33.861
2020,3,16,7,34.695
2020,3,16,8,34.655
2020,3,16,9,34.628
2020,3,16,10,34.52
2020,3,16,11,34.009
2020,3,16,12,33.43
2020,3,16,13,33.067
2020,3,16,14,32.717
2020,3,16,15,32.219
2020,3,16,16,31.667
2020,3,16,17,32.152
2020,3,16,18,34.682
2020,3,16,19,41.707
2020,3,16,20,41.895
2020,3,16,21,40.899
2020,3,16,22,38.316
2020,3,16,23,35.234
2020,3,16,24,32.528
2020,3,17,1,31.075
2020,3,17,2,30.523
2020,3,17,3,30.348
2020,3,17,4,30.658
2020,3,17,5,31.882
2020,3,17,6,34.52
2020,3,17,7,35.287
2020,3,17,8,35.234
2020,3,17,9,35.086
2020,3,17,10,34.601
2020,3,17,11,33.78
2020,3,17,12,33.524
2020,3,17,13,33.282
2020,3,17,14,32.946
2020,3,17,15,32.65
2020,3,17,16,32.3
2020,3,17,17,32.448
2020,3,17,18,34.588
2020,3,17,19,40.819
2020,3,17,20,41.115
2020,3,17,21,39.567
2020,3,17,22,36.808
2020,3,17,23,33.78
2020,3,17,24,31.223
2020,3,18,1,29.77
2020,3,18,2,29.097
2020,3,18,3,28.895
2020,3,18,4,28.989
2020,3,18,5,29.622
2020,3,18,6,31.559
2020,3,18,7,32.327
2020,3,18,8,32.596
2020,3,18,9,33.026
2020,3,18,10,32.919
2020,3,18,11,32.65
2020,3,18,12,32.703
2020,3,18,13,32.69
2020,3,18,14,32.596
2020,3,18,15,32.205
2020,3,18,16,31.869
2020,3,18,17,32.084
2020,3,18,18,33.78
2020,3,18,19,39.863
2020,3,18,20,40.28
2020,3,18,21,38.719
2020,3,18,22,36.714
2020,3,18,23,33.646
2020,3,18,24,31.21
2020,3,19,1,29.985
2020,3,19,2,26.445
2020,3,19,3,26.392
2020,3,19,4,26.459
2020,3,19,5,26.755
2020,3,19,6,27.145
2020,3,19,7,32.986
2020,3,19,8,33.497
2020,3,19,9,33.915
2020,3,19,10,33.82
2020,3,19,11,33.282
2020,3,19,12,33.228
2020,3,19,13,32.946
2020,3,19,14,32.932
2020,3,19,15,32.596
2020,3,19,16,32.367
2020,3,19,17,32.475
2020,3,19,18,34.48
2020,3,19,19,40.254
2020,3,19,20,40.173
2020,3,19,21,38.746
2020,3,19,22,35.947
2020,3,19,23,33.026
2020,3,19,24,30.698
2020,3,20,1,29.339
2020,3,20,2,28.706
2020,3,20,3,28.424
2020,3,20,4,28.397
2020,3,20,5,28.814
2020,3,20,6,30.362
2020,3,20,7,30.644
2020,3,20,8,31.506
2020,3,20,9,32.407
2020,3,20,10,33.134
2020,3,20,11,33.242
2020,3,20,12,33.228
2020,3,20,13,33.255
2020,3,20,14,32.851
2020,3,20,15,32.3
2020,3,20,16,31.936
2020,3,20,17,31.95
2020,3,20,18,33.78
2020,3,20,19,38.652
2020,3,20,20,38.8
2020,3,20,21,37.885
2020,3,20,22,36.014
2020,3,20,23,33.686
2020,3,20,24,31.506
2020,3,21,1,29.958
2020,3,21,2,29.15
2020,3,21,3,28.774
2020,3,21,4,28.666
2020,3,21,5,28.841
2020,3,21,6,29.352
2020,3,21,7,28.276
2020,3,21,8,28.531
2020,3,21,9,29.312
2020,3,21,10,30.16
2020,3,21,11,30.55
2020,3,21,12,30.644
2020,3,21,13,30.362
2020,3,21,14,30.2
2020,3,21,15,29.823
2020,3,21,16,29.675
2020,3,21,17,30.066
2020,3,21,18,32.636
2020,3,21,19,37.629
2020,3,21,20,37.75
2020,3,21,21,37.037
2020,3,21,22,35.382
2020,3,21,23,33.403
2020,3,21,24,31.358
2020,3,22,1,29.971
2020,3,22,2,29.312
2020,3,22,3,28.895
2020,3,22,4,29.002
2020,3,22,5,29.097
2020,3,22,6,29.554
2020,3,22,7,28.989
2020,3,22,8,29.487
2020,3,22,9,30.51
2020,3,22,10,31.21
2020,3,22,11,30.94
2020,3,22,12,30.873
2020,3,22,13,30.819
2020,3,22,14,30.51
2020,3,22,15,30.187
2020,3,22,16,29.904
2020,3,22,17,30.187
2020,3,22,18,32.192
2020,3,22,19,36.781
2020,3,22,20,37.306
2020,3,22,21,36.472
2020,3,22,22,34.655
2020,3,22,23,32.663
2020,3,22,24,30.685
2020,3,23,1,29.662
2020,3,23,2,29.177
2020,3,23,3,29.11
2020,3,23,4,29.339
2020,3,23,5,30.187
2020,3,23,6,32.071
2020,3,23,7,32.34
2020,3,23,8,33.296
2020,3,23,9,33.807
2020,3,23,10,33.78
2020,3,23,11,33.094
2020,3,23,12,32.703
2020,3,23,13,32.515
2020,3,23,14,32.3
2020,3,23,15,31.869
2020,3,23,16,31.452
2020,3,23,17,31.882
2020,3,23,18,34.399
2020,3,23,19,40.065
2020,3,23,20,40.792
2020,3,23,21,38.921
2020,3,23,22,36.149
2020,3,23,23,33.067
2020,3,23,24,30.416
2020,3,24,1,29.204
2020,3,24,2,28.639
2020,3,24,3,28.356
2020,3,24,4,28.451
2020,3,24,5,28.976
2020,3,24,6,30.967
2020,3,24,7,32.865
2020,3,24,8,33.174
2020,3,24,9,33.78
2020,3,24,10,34.184
2020,3,24,11,33.524
2020,3,24,12,33.551
2020,3,24,13,34.399
2020,3,24,14,33.82
2020,3,24,15,33.255
2020,3,24,16,32.407
2020,3,24,17,32.771
2020,3,24,18,34.588
2020,3,24,19,41.653
2020,3,24,20,42.461
2020,3,24,21,40.819
2020,3,24,22,37.602
2020,3,24,23,34.009
2020,3,24,24,31.385
2020,3,25,1,30.052
2020,3,25,2,29.608
2020,3,25,3,29.433
2020,3,25,4,29.648
2020,3,25,5,30.577
2020,3,25,6,32.461
2020,3,25,7,33.255
2020,3,25,8,33.201
2020,3,25,9,33.026
2020,3,25,10,32.825
2020,3,25,11,32.528
2020,3,25,12,32.205
2020,3,25,13,32.031
2020,3,25,14,31.896
2020,3,25,15,31.479
2020,3,25,16,31.062
2020,3,25,17,31.196
2020,3,25,18,32.69
2020,3,25,19,38.019
2020,3,25,20,38.558
2020,3,25,21,37.333
2020,3,25,22,34.884
2020,3,25,23,31.815
2020,3,25,24,29.541
2020,3,26,1,28.612
2020,3,26,2,28.181
2020,3,26,3,27.966
2020,3,26,4,28.033
2020,3,26,5,28.706
2020,3,26,6,30.16
2020,3,26,7,30.94
2020,3,26,8,31.398
2020,3,26,9,31.613
2020,3,26,10,32.031
2020,3,26,11,32.205
2020,3,26,12,32.354
2020,3,26,13,32.448
2020,3,26,14,32.34
2020,3,26,15,32.084
2020,3,26,16,31.775
2020,3,26,17,31.788
2020,3,26,18,33.04
2020,3,26,19,38.194
2020,3,26,20,38.692
2020,3,26,21,37.306
2020,3,26,22,34.52
2020,3,26,23,31.438
2020,3,26,24,29.325
2020,3,27,1,28.222
2020,3,27,2,27.764
2020,3,27,3,27.562
2020,3,27,4,27.549
2020,3,27,5,28.074
2020,3,27,6,29.11
2020,3,27,7,29.608
2020,3,27,8,30.456
2020,3,27,9,31.156
2020,3,27,10,31.815
2020,3,27,11,32.192
2020,3,27,12,32.461
2020,3,27,13,32.757
2020,3,27,14,32.798
2020,3,27,15,32.851
2020,3,27,16,32.421
2020,3,27,17,32.273
2020,3,27,18,33.538
2020,3,27,19,38.127
2020,3,27,20,37.952
2020,3,27,21,36.633
2020,3,27,22,34.345
2020,3,27,23,32.165
2020,3,27,24,30.119
2020,3,28,1,28.666
2020,3,28,2,28.007
2020,3,28,3,27.71
2020,3,28,4,27.589
2020,3,28,5,27.737
2020,3,28,6,27.832
2020,3,28,7,27.468
2020,3,28,8,27.966
2020,3,28,9,28.922
2020,3,28,10,30.2
2020,3,28,11,30.469
2020,3,28,12,30.617
2020,3,28,13,30.967
2020,3,28,14,30.846
2020,3,28,15,30.577
2020,3,28,16,30.658
2020,3,28,17,30.954
2020,3,28,18,32.3
2020,3,28,19,36.983
2020,3,28,20,37.077
2020,3,28,21,35.732
2020,3,28,22,33.834
2020,3,28,23,32.192
2020,3,28,24,30.241
2020,3,29,1,28.841
2020,3,29,2,28.128
2020,3,29,3,27.737
2020,3,29,4,27.509
2020,3,29,5,27.657
2020,3,29,6,27.535
2020,3,29,7,27.091
2020,3,29,8,27.684
2020,3,29,9,28.639
2020,3,29,10,29.608
2020,3,29,11,29.783
2020,3,29,12,30.119
2020,3,29,13,30.187
2020,3,29,14,30.227
2020,3,29,15,30.268
2020,3,29,16,30.308
2020,3,29,17,30.456
2020,3,29,18,31.492
2020,3,29,19,36.149
2020,3,29,20,36.431
2020,3,29,21,35.314
2020,3,29,22,33.403
2020,3,29,23,31.465
2020,3,29,24,29.514
2020,3,30,1,28.397
2020,3,30,2,27.966
2020,3,30,3,27.805
2020,3,30,4,27.845
2020,3,30,5,28.343
2020,3,30,6,29.352
2020,3,30,7,29.608
2020,3,30,8,30.658
2020,3,30,9,31.882
2020,3,30,10,32.771
2020,3,30,11,33.121
2020,3,30,12,33.686
2020,3,30,13,34.103
