Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2020,9,9,26,30,23,17,33,49,55,55,60,42,38,17,17,17,7,7,7,21,24,29,85,90,85,85
2020,9,10,89,90,90,86,84,87,85,81,67,47,39,17,17,17,7,7,7,17,13,21,10,8,28,56
2020,9,11,42,43,36,23,5,29,28,28,39,37,37,17,17,17,7,7,7,36,63,79,57,84,93,93
2020,9,12,93,93,93,93,93,96,95,97,98,93,89,72,61,63,65,81,89,108,88,87,90,92,93,91
2020,9,13,90,85,79,76,66,71,69,60,47,36,36,17,17,17,7,7,31,11,5,29,24,25,24,28
2020,9,14,34,25,15,15,9,30,28,30,38,36,36,17,17,19,14,14,13,8,5,5,5,5,5,5
2020,9,15,5,5,5,7,7,29,28,28,36,36,37,19,25,22,7,42,33,60,60,66,80,91,91,89
2020,9,16,92,91,90,90,91,96,95,95,97,91,87,80,107,105,99,87,90,92,93,91,90,86,83,93
2020,9,17,91,93,92,92,68,255,144,145,143,142,110,108,73,85,91,95,91,77,81,80,90,84,86,81
2020,9,18,78,74,61,69,73,85,80,91,91,70,73,71,24,28,25,28,50,59,43,63,74,73,86,90
2020,9,19,92,93,90,92,93,97,91,96,99,99,99,92,86,81,72,65,68,73,82,88,91,90,92,92
2020,9,20,90,87,85,82,85,95,95,95,95,63,48,28,26,23,8,21,17,5,5,5,8,10,10,17
2020,9,21,18,19,19,23,17,42,49,54,51,47,36,17,18,28,25,20,27,60,68,49,59,83,73,68
2020,9,22,90,90,91,92,93,97,96,96,99,95,95,90,87,83,87,72,65,56,50,66,70,74,76,87
2020,9,23,91,90,92,93,92,249,108,97,98,95,93,87,90,91,91,93,93,92,92,84,82,88,73,48
2020,9,24,61,76,64,51,51,63,75,72,77,96,99,94,94,94,93,93,91,93,93,93,93,92,93,92
2020,9,25,91,91,92,92,91,96,95,95,92,69,58,36,43,47,37,37,22,5,5,12,24,11,16,14
2020,9,26,12,17,14,17,12,33,32,31,39,37,37,18,18,25,28,31,33,5,5,7,9,10,15,19
2020,9,27,20,31,34,29,32,39,37,39,44,37,36,18,18,19,10,11,11,13,18,17,22,19,23,25
2020,9,28,16,12,10,7,5,29,30,31,54,46,39,17,17,17,7,9,7,5,5,5,5,5,22,33
2020,9,29,28,30,19,17,20,42,39,33,39,37,41,27,24,24,17,17,16,10,17,15,5,5,7,5
2020,9,30,5,5,5,5,5,30,29,28,38,39,37,17,17,17,7,7,17,5,5,5,5,5,5,5
2020,10,1,5,5,5,5,5,29,28,28,36,36,40,17,23,26,23,24,27,19,27,34,37,39,40,38
2020,10,2,30,24,14,19,17,33,31,32,40,38,37,19,21,21,13,7,17,18,5,5,18,32,39,40
2020,10,3,46,57,68,76,78,88,86,83,78,75,61,51,57,57,55,56,59,73,45,60,82,88,91,91
2020,10,4,90,87,89,83,82,84,149,182,181,172,100,75,74,87,44,65,93,5,5,12,5,13,14,5
2020,10,5,12,8,5,5,37,46,81,106,87,71,43,22,18,71,41,36,65,20,18,10,7,8,11,13
2020,10,6,16,19,18,12,5,5,28,29,38,36,36,18,23,23,9,7,20,67,69,85,88,87,87,71
2020,10,7,68,83,83,83,86,89,92,96,99,97,88,60,27,28,20,14,39,43,51,68,67,73,72,61
2020,10,8,50,31,40,43,47,42,47,53,58,55,39,21,31,34,24,14,24,29,20,43,59,69,71,84
2020,10,9,85,84,85,85,87,87,104,124,112,105,80,66,60,86,63,56,64,50,42,59,81,84,90,92
2020,10,10,93,93,93,92,90,91,95,94,96,77,60,18,17,17,7,17,29,22,23,30,21,15,6,5
2020,10,11,5,15,5,5,8,20,42,55,62,55,45,18,17,17,7,7,17,5,7,37,45,71,81,83
2020,10,12,83,83,82,87,86,89,95,97,99,98,99,92,91,92,92,92,94,85,81,92,93,93,93,91
2020,10,13,91,91,90,85,85,81,82,66,57,53,39,18,17,17,7,7,17,5,5,5,17,15,5,5
2020,10,14,5,5,5,5,5,5,28,28,36,36,36,17,17,17,7,7,17,5,5,5,5,5,5,5
2020,10,15,5,5,6,5,5,5,28,28,37,37,36,17,17,17,7,7,17,5,5,5,5,8,15,14
2020,10,16,13,12,13,6,22,31,38,35,69,67,68,23,65,64,60,34,70,5,5,5,5,6,9,11
2020,10,17,5,5,5,5,5,10,165,125,90,90,90,64,70,64,61,34,21,12,17,32,46,51,84,92
2020,10,18,93,81,68,49,73,92,60,71,85,115,73,85,94,94,92,63,83,93,92,93,72,45,41,41
2020,10,19,41,41,41,59,70,79,86,105,115,114,113,84,80,74,61,58,63,42,26,56,80,82,81,77
2020,10,20,69,84,87,86,86,86,91,91,93,90,75,47,44,32,23,13,21,28,33,27,24,20,18,29
2020,10,21,34,29,43,49,47,65,84,88,94,93,71,66,67,69,66,80,107,92,93,80,60,80,59,61
2020,10,22,68,63,54,59,64,55,65,54,57,55,56,56,63,62,63,54,87,74,51,41,41,41,41,47
2020,10,23,47,62,88,93,93,91,95,93,95,92,80,66,61,66,61,68,98,57,59,54,40,32,28,27
2020,10,24,26,39,34,27,21,24,38,40,45,43,37,18,20,22,19,22,82,25,29,41,57,68,70,74
2020,10,25,75,77,69,55,50,43,51,42,45,55,45,23,19,17,7,13,41,10,36,80,81,65,70,85
2020,10,26,86,85,84,85,83,81,84,81,78,60,48,23,22,22,13,14,24,5,5,5,5,5,13,23
2020,10,27,23,49,75,81,87,91,109,108,114,114,109,100,94,109,84,61,65,92,92,92,70,79,58,55
2020,10,28,58,66,66,67,69,87,84,91,99,100,97,91,87,84,84,80,76,83,83,85,88,90,86,81
2020,10,29,78,81,81,80,81,86,91,94,97,94,74,45,51,65,62,62,55,16,29,45,63,70,80,83
2020,10,30,86,89,88,92,92,91,96,96,98,96,82,80,82,81,75,69,65,39,50,68,72,55,46,39
2020,10,31,36,37,49,71,81,87,95,96,100,99,91,50,61,65,64,63,66,74,82,93,92,93,92,93
2020,11,1,93,93,92,92,89,92,97,71,70,65,54,48,60,45,48,42,48,52,64,81,84,93,93,90
2020,11,2,91,93,93,91,91,91,85,64,59,57,86,70,60,55,37,31,25,30,27,29,29,21,19,23
2020,11,3,22,15,11,7,5,5,29,28,37,38,36,18,22,27,30,42,50,25,40,69,74,78,75,81
2020,11,4,85,81,72,75,77,73,80,79,80,79,66,51,42,36,29,26,21,42,60,80,89,89,87,87
2020,11,5,88,88,87,87,87,88,93,93,95,92,89,61,47,48,61,81,83,87,90,91,92,93,93,92
2020,11,6,90,78,78,84,87,79,85,85,109,111,114,94,94,94,93,92,91,91,92,92,92,63,43,48
2020,11,7,41,41,41,41,41,41,50,49,54,61,93,94,94,93,85,83,86,70,71,41,45,41,41,41
2020,11,8,41,41,41,41,41,41,50,49,54,54,56,52,57,94,91,91,86,91,92,93,89,93,59,41
2020,11,9,41,41,41,41,41,44,68,61,63,65,69,58,62,62,60,58,41,41,41,41,41,41,41,41
2020,11,10,41,41,41,41,41,41,50,49,54,59,69,72,93,89,72,50,41,58,43,41,41,41,41,55
2020,11,11,71,70,92,92,93,93,95,95,98,93,76,71,59,48,64,64,76,61,63,27,36,61,76,69
2020,11,12,59,56,73,80,67,83,94,94,98,99,96,87,82,80,80,69,81,89,91,91,85,90,93,93
2020,11,13,93,93,92,92,93,91,96,96,99,100,100,94,94,94,81,62,73,41,58,92,93,93,93,82
2020,11,14,79,83,91,92,92,92,97,97,99,99,98,94,116,98,91,95,92,92,92,42,48,41,41,41
2020,11,15,41,41,41,41,41,41,50,49,54,54,54,44,56,44,45,67,65,92,92,60,59,52,92,86
2020,11,16,58,55,41,41,47,93,95,94,98,60,54,58,44,41,41,41,69,52,42,41,51,77,59,55
2020,11,17,59,42,43,43,56,59,76,96,99,99,97,86,84,85,84,81,73,62,56,66,79,92,93,92
2020,11,18,85,82,54,41,41,45,58,63,67,54,76,44,44,44,41,41,64,49,47,64,64,92,55,41
2020,11,19,41,41,93,92,91,93,96,96,99,99,87,51,31,26,21,48,43,54,60,74,76,53,40,48
2020,11,20,50,51,43,34,23,11,30,38,54,49,42,25,31,33,30,24,16,7,10,28,25,27,35,34
2020,11,21,32,23,20,14,20,15,31,28,36,37,38,17,19,21,18,17,29,75,90,92,91,91,91,92
2020,11,22,92,92,92,92,93,93,97,96,99,99,99,94,94,94,93,92,49,41,41,41,41,41,41,41
2020,11,23,41,41,57,74,92,92,97,96,99,97,88,47,31,24,22,25,17,12,5,5,5,16,28,53
2020,11,24,68,84,93,86,62,65,67,78,86,99,99,83,76,92,92,77,93,88,93,93,89,58,92,87
2020,11,25,92,91,93,82,92,81,77,69,74,79,98,93,94,93,93,75,93,93,93,93,92,62,88,80
2020,11,26,41,41,41,41,41,41,50,49,54,54,54,44,47,42,42,41,46,60,41,41,41,41,41,41
2020,11,27,41,55,41,43,64,41,50,49,54,56,74,64,74,94,93,93,92,92,93,91,58,55,50,44
2020,11,28,47,61,61,67,82,88,97,104,110,95,99,92,94,93,93,93,91,88,83,74,67,71,72,71
2020,11,29,64,45,52,70,85,88,95,95,98,97,98,92,93,94,87,50,41,41,41,41,41,42,48,63
2020,11,30,75,73,41,41,41,41,50,131,170,182,129,112,110,98,97,100,90,58,60,80,81,85,89,83
2020,12,1,91,90,83,76,65,43,65,79,85,92,89,85,83,79,83,83,84,63,61,58,62,60,61,65
2020,12,2,65,61,57,56,48,41,45,39,43,39,36,17,17,7,7,7,5,5,12,12,17,41,64,71
2020,12,3,80,87,91,93,93,70,59,50,54,54,54,76,94,94,88,92,87,90,91,92,92,93,93,93
2020,12,4,93,92,93,92,89,82,97,97,99,99,98,92,92,92,87,84,81,70,67,61,52,43,37,37
2020,12,5,27,31,28,26,20,20,37,34,37,36,36,17,17,7,10,10,9,10,24,22,15,18,25,46
2020,12,6,51,60,61,57,53,62,79,82,88,91,90,78,66,50,42,40,32,36,63,79,48,45,75,74
2020,12,7,60,60,58,81,83,84,91,94,97,96,94,85,88,90,90,91,93,92,92,92,91,93,93,93
2020,12,8,92,92,91,91,90,82,76,65,64,70,63,35,17,17,7,7,5,5,10,11,9,5,5,8
2020,12,9,7,7,12,12,9,6,29,30,41,43,43,27,21,18,7,9,17,23,25,14,27,30,38,52
2020,12,10,76,84,87,86,85,85,92,94,97,97,97,92,91,89,86,86,88,90,91,91,91,92,91,91
2020,12,11,92,92,91,91,91,92,97,97,100,100,100,94,94,93,93,93,93,93,93,93,93,93,93,93
2020,12,12,93,93,93,92,93,93,97,96,113,109,99,82,80,64,98,93,87,64,84,84,79,81,82,93
2020,12,13,80,61,92,93,93,93,97,95,99,99,100,92,92,92,92,91,92,48,52,41,45,41,41,41
2020,12,14,58,54,61,68,92,92,92,88,92,74,67,54,77,89,75,41,41,41,42,41,41,41,41,44
2020,12,15,41,41,41,41,41,51,49,61,80,54,54,67,44,41,41,41,89,93,89,84,90,92,71,74
2020,12,16,50,48,50,41,41,41,41,49,54,54,54,44,44,44,41,41,41,41,41,41,41,41,41,41
2020,12,17,41,41,41,62,93,88,69,50,46,62,66,62,78,93,92,77,92,93,93,70,44,45,41,41
2020,12,18,41,41,41,44,41,47,89,58,55,75,75,51,56,48,63,50,53,58,87,92,85,90,93,90
2020,12,19,91,90,82,71,67,53,59,86,106,108,89,82,71,57,47,44,54,42,32,23,20,10,11,10
2020,12,20,7,15,23,27,22,16,20,34,41,40,41,21,17,18,7,9,10,25,29,45,52,45,30,25
2020,12,21,21,15,9,17,17,19,24,37,44,42,43,21,18,11,10,7,15,23,23,43,60,52,45,36
2020,12,22,47,43,49,42,40,41,41,47,47,42,40,25,18,17,7,7,5,5,6,12,14,8,8,5
2020,12,23,5,5,5,7,6,6,7,28,36,36,39,28,26,21,17,35,69,90,92,92,93,92,93,93
2020,12,24,93,75,41,41,72,78,86,93,64,85,93,94,93,92,78,51,22,81,89,91,91,91,68,80
2020,12,25,87,86,87,81,83,52,21,51,73,75,64,37,31,24,12,7,5,5,5,20,29,40,60,73
2020,12,26,65,80,90,90,92,93,93,96,99,99,99,94,94,94,73,55,82,84,86,88,92,93,93,92
2020,12,27,91,90,87,82,70,46,19,33,47,63,76,79,70,70,78,82,90,93,92,72,41,41,41,68
2020,12,28,90,72,54,41,42,41,55,68,59,72,99,93,93,93,93,93,91,43,45,40,21,9,5,5
2020,12,29,8,7,5,5,5,5,5,29,39,40,40,23,30,22,16,24,26,61,80,86,90,90,87,91
2020,12,30,91,91,93,93,93,93,92,153,126,134,143,110,107,82,85,48,51,81,53,51,41,52,71,60
2020,12,31,55,45,66,92,92,92,93,97,100,100,94,40,22,18,11,10,10,45,60,59,56,60,61,60
